,0,1,2,3,4,5,6,loss,lr
0,151.0,17.0,0.5900552272796631,6.0,7466.0,0.16180288791656494,0.05937862768769264,0.634372353553772,0.001
1,67.0,89.0,0.01049240306019783,9.0,6416.0,0.000199515197891742,0.0709180161356926,0.8946875333786011,0.001
2,330.0,295.0,0.5437464714050293,8.0,1187.0,0.8972909450531006,9.999999717180685e-10,0.31498706340789795,0.001
3,126.0,1.0,0.13210733234882355,9.0,1390.0,0.031222175806760788,0.040085695683956146,0.3648364245891571,0.001
4,210.0,276.0,0.1436556726694107,7.0,3512.0,0.5774415135383606,0.05528641864657402,0.5317373275756836,0.001
5,477.0,159.0,0.8344421982765198,11.0,2815.0,0.040235262364149094,0.04625489562749863,0.41474470496177673,0.001
6,95.0,20.0,0.23073041439056396,8.0,7011.0,0.003628459293395281,9.999999717180685e-10,0.8882279396057129,0.001
7,382.0,51.0,0.7656781673431396,6.0,1024.0,0.022846480831503868,0.037120185792446136,0.2921609580516815,0.001
8,386.0,144.0,0.29608258605003357,10.0,6936.0,0.004254629835486412,9.999999717180685e-10,0.8772526383399963,0.001
9,175.0,442.0,0.7455462217330933,11.0,8492.0,0.4265305995941162,0.0500168576836586,0.5772210359573364,0.001
10,338.0,493.0,0.3466017544269562,6.0,7872.0,0.008229154162108898,0.022998206317424774,0.8326542973518372,0.001
11,175.0,12.0,0.2965150475502014,11.0,6036.0,0.004442205186933279,9.999999717180685e-10,0.8606191873550415,0.001
12,398.0,467.0,0.43186333775520325,7.0,787.0,0.020756354555487633,0.2960512340068817,0.263528048992157,0.001
13,495.0,448.0,0.892022967338562,6.0,7180.0,0.08312852680683136,0.10000558942556381,0.7250998616218567,0.001
14,218.0,167.0,0.09446779638528824,6.0,2872.0,0.05434149503707886,0.05628662556409836,0.5798522233963013,0.001
15,251.0,403.0,0.33589670062065125,10.0,7307.0,0.0033690044656395912,9.999999717180685e-10,0.8772815465927124,0.001
16,120.0,121.0,0.6299526691436768,10.0,262.0,9.999999717180685e-10,9.999999717180685e-10,0.39090871810913086,0.001
17,28.0,363.0,0.30096879601478577,7.0,6338.0,0.22098654508590698,0.6756677031517029,0.3040000796318054,0.001
18,312.0,482.0,0.5315765738487244,11.0,674.0,0.004177023656666279,0.11589597910642624,0.31140607595443726,0.001
19,42.0,212.0,0.1098000705242157,11.0,1642.0,0.027812493965029716,0.04298080503940582,0.37593984603881836,0.001
20,460.0,251.0,0.24667362868785858,9.0,6229.0,0.13054238259792328,0.05828535184264183,0.6835676431655884,0.001
21,294.0,96.0,0.0579390674829483,6.0,1600.0,0.19712147116661072,0.05134284123778343,0.3306589424610138,0.001
22,406.0,230.0,0.725801408290863,9.0,5363.0,0.046728599816560745,0.0647343322634697,0.6238219141960144,0.001
23,239.0,402.0,0.2779527008533478,11.0,3478.0,0.04245512932538986,0.19700278341770172,0.5037164092063904,0.001
24,35.0,313.0,0.5441494584083557,9.0,5273.0,0.04068828001618385,0.04815789684653282,0.4040946364402771,0.001
25,150.0,266.0,0.7296061515808105,6.0,8678.0,0.044516511261463165,0.20777851343154907,0.6367630958557129,0.001
26,346.0,37.0,0.8564470410346985,11.0,2163.0,0.028863247483968735,0.41961973905563354,0.22251692414283752,0.001
27,47.0,366.0,0.27548810839653015,10.0,119.0,9.999999717180685e-10,0.04735502600669861,0.5111393332481384,0.001
