,0,1,2,3,4,5,6,loss,lr
0,417.0,450.0,0.3264986276626587,8.0,991.0,0.05515647307038307,0.3704107999801636,0.22331824898719788,0.01
1,86.0,12.0,0.20035015046596527,8.0,915.0,9.999999717180685e-10,0.22545111179351807,0.2483026385307312,0.01
2,22.0,487.0,0.5633243322372437,10.0,9195.0,0.24721448123455048,0.44069939851760864,0.259478360414505,0.01
3,449.0,20.0,0.35069647431373596,7.0,5481.0,0.13454419374465942,0.4861028492450714,0.2655916213989258,0.01
4,49.0,452.0,0.8133771419525146,9.0,7819.0,0.25000694394111633,0.2890348434448242,0.26425519585609436,0.01
5,451.0,41.0,0.9405335187911987,10.0,2075.0,9.999999717180685e-10,0.47712674736976624,0.21252450346946716,0.01
6,276.0,490.0,1.0,10.0,7105.0,0.20427769422531128,0.5088129639625549,0.3059999644756317,0.01
7,458.0,251.0,0.26552486419677734,7.0,1817.0,0.13934123516082764,0.34325358271598816,0.22132790088653564,0.01
8,72.0,256.0,1.0,8.0,7741.0,0.22640523314476013,0.20202961564064026,0.25385624170303345,0.01
9,420.0,316.0,1.0,6.0,9618.0,0.20967498421669006,0.5126920938491821,0.30381515622138977,0.01
10,359.0,59.0,0.4469192326068878,6.0,1767.0,0.11951780319213867,0.3351113200187683,0.21918395161628723,0.01
11,447.0,394.0,0.31349679827690125,8.0,2522.0,0.21719636023044586,0.4962789714336395,0.26635441184043884,0.01
12,182.0,167.0,0.5000904202461243,9.0,6660.0,0.18579071760177612,0.49105510115623474,0.2875564992427826,0.01
13,304.0,63.0,0.9881877303123474,11.0,3262.0,0.7330061793327332,0.3767590820789337,0.2322203665971756,0.01
14,199.0,116.0,1.0,6.0,8910.0,0.17120280861854553,0.3884187936782837,0.26944515109062195,0.01
15,101.0,176.0,0.49458953738212585,10.0,122.0,9.999999717180685e-10,9.999999717180685e-10,0.4188832938671112,0.01
16,274.0,78.0,1.0,9.0,6164.0,0.11376109719276428,0.46089160442352295,0.2715466320514679,0.01
17,316.0,482.0,1.0,8.0,8251.0,0.22487442195415497,0.4977855086326599,0.3071175515651703,0.01
18,397.0,323.0,1.0,8.0,6525.0,0.1903105527162552,0.7354389429092407,0.28772851824760437,0.01
19,346.0,392.0,0.7554583549499512,11.0,7385.0,0.21422243118286133,0.4222763776779175,0.34569254517555237,0.01
20,464.0,432.0,1.0,11.0,8215.0,0.23347921669483185,0.5355334877967834,0.32046905159950256,0.01
21,336.0,375.0,0.4624198079109192,6.0,2919.0,0.18607409298419952,0.5044080018997192,0.28332817554473877,0.01
22,493.0,300.0,1.0,8.0,6751.0,0.1842128038406372,0.5039003491401672,0.30199235677719116,0.01
23,241.0,76.0,0.7251973152160645,10.0,261.0,9.999999717180685e-10,9.999999717180685e-10,0.28994715213775635,0.01
24,227.0,17.0,1.0,6.0,9688.0,0.11157545447349548,0.4037589728832245,0.2686420977115631,0.01
25,442.0,407.0,1.0,11.0,9220.0,0.24447450041770935,0.5205448865890503,0.3196216821670532,0.01
26,156.0,153.0,0.6638885736465454,7.0,1723.0,0.14638294279575348,0.25346025824546814,0.22707536816596985,0.01
27,200.0,419.0,0.48285573720932007,7.0,198.0,0.0014416675549000502,0.39138373732566833,0.22062811255455017,0.01
28,172.0,423.0,0.3285464942455292,11.0,3368.0,0.1942567229270935,0.5494163632392883,0.2678379714488983,0.01
29,117.0,141.0,0.7000160813331604,11.0,7662.0,0.1799972802400589,0.44276636838912964,0.25921955704689026,0.01
30,328.0,206.0,1.0,11.0,6737.0,0.1572764366865158,0.6801926493644714,0.2796677052974701,0.01
31,173.0,450.0,0.8941172957420349,10.0,6432.0,0.20372550189495087,0.49386659264564514,0.2882304787635803,0.01
32,254.0,144.0,0.7405729293823242,9.0,1986.0,0.15294727683067322,0.3138147294521332,0.23089876770973206,0.01
33,440.0,209.0,1.0,10.0,3347.0,0.17290686070919037,0.47686684131622314,0.26055780053138733,0.01
34,496.0,414.0,0.8947060108184814,6.0,824.0,0.22275331616401672,0.23550410568714142,0.29402410984039307,0.01
35,141.0,160.0,0.9142377972602844,7.0,8959.0,0.14430375397205353,0.3551437556743622,0.2677209973335266,0.01
36,188.0,274.0,0.9981753826141357,8.0,3403.0,0.17600364983081818,0.3396250903606415,0.24772140383720398,0.01
37,473.0,282.0,0.6190281510353088,11.0,8837.0,0.2490304559469223,0.6358652114868164,0.30563974380493164,0.01
38,34.0,321.0,0.9606268405914307,6.0,5890.0,0.25705334544181824,0.20244285464286804,0.2451469600200653,0.01
39,218.0,170.0,0.9522575736045837,9.0,8551.0,0.17911599576473236,0.44618964195251465,0.27088743448257446,0.01
40,370.0,1.0,1.0,11.0,6629.0,0.11177454143762589,0.5063002109527588,0.24830405414104462,0.01
41,345.0,64.0,1.0,9.0,7016.0,0.1330879181623459,0.5486981868743896,0.2627848982810974,0.01
42,234.0,371.0,0.6781699061393738,6.0,7874.0,0.204092338681221,0.47571802139282227,0.31685200333595276,0.01
43,404.0,386.0,1.0,10.0,4551.0,0.18484269082546234,0.5546953678131104,0.2910457253456116,0.01
44,139.0,327.0,0.8657698631286621,6.0,2713.0,0.12975144386291504,0.28899985551834106,0.23480439186096191,0.01
45,392.0,400.0,0.9403600692749023,9.0,3634.0,0.2011527121067047,0.5519594550132751,0.28392326831817627,0.01
46,435.0,459.0,1.0,7.0,6262.0,0.21188050508499146,0.5621198415756226,0.3022555708885193,0.01
47,251.0,272.0,0.6943331360816956,8.0,6047.0,0.0479433573782444,1.0,0.2925412058830261,0.01
48,349.0,331.0,1.0,10.0,1930.0,0.10960370302200317,0.3672691285610199,0.24572186172008514,0.01
49,434.0,234.0,0.9975019693374634,10.0,1239.0,0.011615268886089325,0.4509301483631134,0.2176179140806198,0.01
50,77.0,213.0,1.0,11.0,9464.0,0.06598405539989471,0.04591364040970802,0.2798369824886322,0.01
51,57.0,469.0,1.0,6.0,9406.0,0.2557111978530884,0.24034805595874786,0.2569975256919861,0.01
52,186.0,455.0,0.6315085291862488,9.0,1379.0,0.17856928706169128,0.24611419439315796,0.23836369812488556,0.01
53,488.0,200.0,1.0,11.0,6065.0,0.16022756695747375,0.3853696584701538,0.30742862820625305,0.01
54,309.0,217.0,1.0,11.0,9758.0,0.20242668688297272,0.43763360381126404,0.2923021614551544,0.01
55,161.0,52.0,0.7811400890350342,7.0,1269.0,0.2037172168493271,0.09673526138067245,0.23526769876480103,0.01
56,83.0,89.0,0.6331527233123779,9.0,9145.0,0.11322992295026779,0.3822222948074341,0.254351407289505,0.01
57,221.0,178.0,0.485798716545105,9.0,5342.0,0.166619211435318,0.47473761439323425,0.2998540997505188,0.01
58,27.0,190.0,0.5808316469192505,6.0,6930.0,0.2158251702785492,0.39656195044517517,0.2677541971206665,0.01
59,498.0,348.0,0.20208758115768433,7.0,1502.0,0.08272556960582733,0.3955528140068054,0.21863076090812683,0.01
60,2.0,73.0,0.12952718138694763,9.0,2828.0,9.999999717180685e-10,0.5132659673690796,0.2222551554441452,0.01
61,340.0,29.0,0.9944329857826233,7.0,3753.0,0.23185782134532928,0.4240879416465759,0.23416155576705933,0.01
62,80.0,124.0,1.0,8.0,9270.0,0.02634732984006405,0.22421634197235107,0.2801760733127594,0.01
63,8.0,364.0,0.5056794881820679,8.0,6314.0,0.19954390823841095,0.370419442653656,0.2595800757408142,0.01
64,231.0,314.0,0.7933703660964966,8.0,7263.0,0.1906680464744568,0.48698559403419495,0.3019283413887024,0.01
65,147.0,311.0,0.9659971594810486,9.0,5018.0,0.14389340579509735,0.4043075442314148,0.2610864043235779,0.01
66,427.0,230.0,0.009999999776482582,10.0,4363.0,0.21471059322357178,0.5756785869598389,0.26223891973495483,0.01
67,19.0,168.0,0.8035901188850403,8.0,2426.0,9.999999717180685e-10,0.12742005288600922,0.22945024073123932,0.01
68,37.0,137.0,1.0,9.0,8600.0,0.045980166643857956,8.660078310640529e-05,0.29491251707077026,0.01
69,418.0,353.0,1.0,7.0,7411.0,0.19600917398929596,0.5373612642288208,0.3004052937030792,0.01
70,40.0,196.0,0.3938978612422943,7.0,2334.0,0.1129562109708786,0.26287686824798584,0.23224695026874542,0.01
71,59.0,378.0,0.8441581130027771,6.0,6806.0,0.10176057368516922,1.0,0.32212603092193604,0.01
72,237.0,473.0,1.0,9.0,7075.0,0.2061222344636917,0.475004106760025,0.29895222187042236,0.01
73,289.0,439.0,1.0,9.0,3727.0,0.19816447794437408,0.49345871806144714,0.27156388759613037,0.01
74,469.0,440.0,1.0,10.0,4143.0,0.2064586579799652,0.5780068635940552,0.2836114168167114,0.01
75,167.0,242.0,1.0,6.0,753.0,9.999999717180685e-10,0.1127554327249527,0.23574748635292053,0.01
76,145.0,222.0,1.0,7.0,4318.0,0.16774407029151917,0.3189493417739868,0.24817897379398346,0.01
77,73.0,288.0,0.5490124225616455,9.0,4736.0,0.15561246871948242,0.3808538019657135,0.2588620185852051,0.01
78,164.0,415.0,0.868291974067688,7.0,7946.0,0.20786142349243164,0.44655054807662964,0.2864207625389099,0.01
79,475.0,374.0,0.8121262192726135,6.0,7797.0,0.21092058718204498,0.5202078223228455,0.3232273757457733,0.01
80,319.0,80.0,1.0,8.0,8746.0,0.12633271515369415,0.4751301109790802,0.2775841951370239,0.01
81,132.0,46.0,1.0,11.0,2851.0,0.062006495893001556,0.0877641811966896,0.26787999272346497,0.01
82,81.0,287.0,0.912567675113678,10.0,5824.0,0.22288848459720612,0.2908628582954407,0.24814169108867645,0.01
83,330.0,270.0,0.8776348233222961,9.0,5722.0,0.17947322130203247,0.56755530834198,0.29461559653282166,0.01
84,136.0,380.0,0.8217272162437439,10.0,2122.0,0.034387219697237015,0.5017437934875488,0.2309502512216568,0.01
85,55.0,210.0,0.5808490514755249,10.0,369.0,9.999999717180685e-10,9.999999717180685e-10,0.3124999701976776,0.01
86,30.0,263.0,0.6374267935752869,10.0,3203.0,0.14173059165477753,0.17110419273376465,0.24608886241912842,0.01
87,394.0,258.0,0.6880741715431213,8.0,7320.0,0.2027558982372284,0.5147808790206909,0.3243592083454132,0.01
88,185.0,230.0,1.0,7.0,8085.0,0.17169079184532166,0.37377551198005676,0.2748745381832123,0.01
89,268.0,444.0,0.21820229291915894,11.0,3810.0,0.21737894415855408,0.5522480010986328,0.28693705797195435,0.01
90,112.0,99.0,0.9779385924339294,7.0,5186.0,0.1342206746339798,0.31153199076652527,0.24912938475608826,0.01
91,285.0,84.0,0.5211952924728394,7.0,204.0,0.8291717767715454,9.999999717180685e-10,0.7616497278213501,0.01
92,123.0,105.0,0.9660608172416687,7.0,4899.0,0.1314803808927536,0.32750505208969116,0.24680884182453156,0.01
93,262.0,8.0,0.9942795038223267,6.0,5376.0,0.10671209543943405,0.4281156361103058,0.2555256485939026,0.01
94,409.0,428.0,0.8786548972129822,7.0,3589.0,0.19969961047172546,0.5469516515731812,0.2803576588630676,0.01
95,257.0,279.0,0.9011126756668091,10.0,1473.0,0.17044466733932495,0.19669398665428162,0.24381797015666962,0.01
96,432.0,9.0,0.9984404444694519,11.0,5987.0,0.10556205362081528,0.6169800162315369,0.24282878637313843,0.01
97,51.0,140.0,0.7593168020248413,8.0,9879.0,0.20339931547641754,0.34440603852272034,0.25226277112960815,0.01
98,119.0,130.0,1.0,11.0,6375.0,0.1841890513896942,0.23062805831432343,0.2401648759841919,0.01
99,43.0,460.0,0.5928047895431519,9.0,7247.0,0.2251342386007309,0.4116339385509491,0.27633827924728394,0.01
100,247.0,26.0,0.5333435535430908,9.0,557.0,0.7915917634963989,9.999999717180685e-10,0.5236698985099792,0.01
101,411.0,410.0,1.0,6.0,1691.0,0.2516513466835022,0.3468210995197296,0.23282083868980408,0.01
102,152.0,108.0,1.0,8.0,9084.0,0.19143974781036377,0.3883205056190491,0.2484632432460785,0.01
103,325.0,191.0,0.5477161407470703,7.0,5784.0,0.1831148862838745,0.4856840968132019,0.3120763897895813,0.01
104,399.0,362.0,0.009999999776482582,10.0,3872.0,0.22543732821941376,0.5822863578796387,0.2639026641845703,0.01
105,380.0,25.0,0.882169783115387,6.0,8330.0,0.13013461232185364,0.48710736632347107,0.27570754289627075,0.01
106,69.0,405.0,1.0,6.0,5518.0,0.20822201669216156,0.20878499746322632,0.2500702738761902,0.01
107,216.0,435.0,1.0,11.0,7568.0,0.18799923360347748,0.3747386932373047,0.2905368208885193,0.01
108,424.0,70.0,0.03387628495693207,9.0,3194.0,0.14384159445762634,0.48097431659698486,0.2200469672679901,0.01
109,10.0,183.0,0.15766343474388123,6.0,620.0,9.999999717180685e-10,0.14451871812343597,0.2425878345966339,0.01
110,379.0,181.0,1.0,8.0,2576.0,0.253616601228714,0.37325698137283325,0.23259425163269043,0.01
111,374.0,475.0,0.5827133655548096,6.0,7492.0,0.2119765281677246,0.5126242637634277,0.3465789258480072,0.01
112,149.0,186.0,0.4442605674266815,7.0,2388.0,0.15930256247520447,0.41396018862724304,0.23471280932426453,0.01
113,294.0,218.0,0.5791638493537903,7.0,8420.0,0.13762015104293823,0.47807425260543823,0.3322505056858063,0.01
114,240.0,333.0,1.0,9.0,7616.0,0.20801758766174316,0.45618778467178345,0.2868332266807556,0.01
115,365.0,260.0,1.0,8.0,9511.0,0.20804625749588013,0.5114335417747498,0.29753926396369934,0.01
116,479.0,36.0,1.0,8.0,8780.0,0.16790318489074707,0.5944134593009949,0.25422996282577515,0.01
117,158.0,318.0,0.7665835022926331,9.0,465.0,9.999999717180685e-10,9.999999717180685e-10,0.27583786845207214,0.01
118,128.0,254.0,0.8188064694404602,7.0,2494.0,0.15295614302158356,0.26208043098449707,0.23134683072566986,0.01
119,46.0,342.0,0.8923885822296143,10.0,8165.0,0.2511304020881653,0.15868644416332245,0.24703621864318848,0.01
120,3.0,398.0,0.3567675054073334,11.0,6468.0,0.21439778804779053,0.43906524777412415,0.2550967037677765,0.01
121,280.0,434.0,1.0,6.0,81.0,9.999999717180685e-10,9.999999717180685e-10,0.41838693618774414,0.01
122,243.0,151.0,0.633449137210846,9.0,534.0,0.8259006142616272,9.999999717180685e-10,0.6215722560882568,0.01
123,196.0,202.0,0.7619094252586365,10.0,5291.0,0.21606937050819397,0.5044551491737366,0.2710523009300232,0.01
124,65.0,245.0,0.9490766525268555,9.0,6575.0,0.06739342957735062,0.0856768861413002,0.27569782733917236,0.01
125,61.0,345.0,0.9113768339157104,6.0,3907.0,0.09734223783016205,0.1877577304840088,0.24264921247959137,0.01
126,315.0,86.0,0.6004270911216736,11.0,8510.0,0.142926424741745,0.4764408469200134,0.30433928966522217,0.01
127,105.0,21.0,0.555336058139801,10.0,5401.0,0.09673377126455307,0.43198099732398987,0.2445591390132904,0.01
128,223.0,134.0,0.5537453889846802,8.0,693.0,0.12923356890678406,9.999999717180685e-10,0.29373103380203247,0.01
129,263.0,103.0,0.9462043046951294,11.0,2602.0,0.18312424421310425,0.29512107372283936,0.23906388878822327,0.01
130,337.0,145.0,1.0,9.0,8677.0,0.18564817309379578,0.49275290966033936,0.28720492124557495,0.01
131,310.0,248.0,0.009999999776482582,11.0,4200.0,0.21274718642234802,0.5648356080055237,0.25689253211021423,0.01
132,43.0,112.0,0.9379135966300964,8.0,4692.0,0.188934326171875,0.16945713758468628,0.25391843914985657,0.01
133,128.0,194.0,0.5776630640029907,8.0,1171.0,0.0035735119599848986,0.3103106617927551,0.2310948371887207,0.01
134,32.0,422.0,0.42159727215766907,11.0,5072.0,0.9566513299942017,0.4229542315006256,0.2427724003791809,0.01
135,401.0,119.0,0.707059383392334,6.0,1035.0,0.019406013190746307,0.3104625344276428,0.21550920605659485,0.01
136,428.0,276.0,0.51806640625,11.0,4941.0,0.20132550597190857,0.48785004019737244,0.32263171672821045,0.01
137,169.0,236.0,0.7664822340011597,9.0,2160.0,0.15747934579849243,0.29429247975349426,0.2333040088415146,0.01
138,414.0,483.0,1.0,8.0,5592.0,0.2241661101579666,0.5400993227958679,0.305928111076355,0.01
139,214.0,427.0,1.0,7.0,441.0,9.999999717180685e-10,9.999999717180685e-10,0.3205108046531677,0.01
140,376.0,239.0,0.599231481552124,9.0,8133.0,0.15229780972003937,0.5148383975028992,0.333452969789505,0.01
141,190.0,299.0,1.0,6.0,5120.0,0.19137722253799438,0.33961427211761475,0.2622959017753601,0.01
142,302.0,122.0,0.8920446634292603,7.0,5670.0,0.08755145221948624,0.4795914590358734,0.2767781615257263,0.01
143,297.0,32.0,0.5840490460395813,10.0,9341.0,0.1484900414943695,0.4828850328922272,0.29381614923477173,0.01
144,457.0,90.0,0.25245726108551025,11.0,2956.0,0.0960288792848587,0.44796785712242126,0.22189120948314667,0.01
145,438.0,409.0,1.0,8.0,9016.0,0.22296957671642303,0.5335655212402344,0.3151833117008209,0.01
146,175.0,296.0,0.9884921908378601,10.0,4500.0,0.15651452541351318,0.41845646500587463,0.25526708364486694,0.01
147,472.0,246.0,0.419147789478302,10.0,14.0,9.999999717180685e-10,9.999999717180685e-10,0.7692968845367432,0.01
148,11.0,470.0,0.8316053748130798,9.0,4649.0,0.03725080192089081,0.35017114877700806,0.2495557963848114,0.01
149,485.0,494.0,0.6648426055908203,10.0,4000.0,0.20847085118293762,0.5159034132957458,0.3284478783607483,0.01
150,406.0,281.0,1.0,7.0,4968.0,0.18388773500919342,0.5191665291786194,0.2729491889476776,0.01
151,292.0,54.0,0.26519936323165894,11.0,2281.0,0.14265401661396027,0.3002195656299591,0.22822727262973785,0.01
152,15.0,307.0,0.47560781240463257,11.0,724.0,9.999999717180685e-10,0.07741400599479675,0.3028188645839691,0.01
153,356.0,396.0,1.0,7.0,4436.0,0.19825488328933716,0.5051219463348389,0.28117141127586365,0.01
154,454.0,265.0,1.0,11.0,6208.0,0.18826012313365936,0.5752983689308167,0.2821878492832184,0.01
155,123.0,329.0,0.6550832986831665,7.0,8376.0,0.21341153979301453,0.47067275643348694,0.2843237519264221,0.01
156,98.0,495.0,1.0,11.0,8032.0,0.1600397378206253,0.04914083704352379,0.2543680965900421,0.01
157,334.0,356.0,0.8120280504226685,6.0,9357.0,0.21565595269203186,0.4701128602027893,0.327342689037323,0.01
158,229.0,384.0,0.620600700378418,11.0,9977.0,0.2002796232700348,0.4963897168636322,0.3136134147644043,0.01
159,211.0,127.0,0.8273521661758423,6.0,3676.0,0.14881408214569092,0.4176311492919922,0.24306687712669373,0.01
160,91.0,158.0,0.468148797750473,7.0,2004.0,0.13581493496894836,0.2868061065673828,0.2295537143945694,0.01
161,23.0,98.0,0.5595228672027588,9.0,4758.0,0.23970311880111694,0.31636497378349304,0.24063681066036224,0.01
162,282.0,488.0,0.8565530776977539,11.0,4237.0,0.1890808343887329,0.5684777498245239,0.2940528988838196,0.01
163,388.0,336.0,0.7714284658432007,7.0,6117.0,0.1912710815668106,0.4885405898094177,0.31965211033821106,0.01
164,209.0,107.0,0.7336931228637695,8.0,7501.0,0.1093887984752655,0.4414274990558624,0.29501593112945557,0.01
165,95.0,227.0,0.2113683968782425,8.0,895.0,0.04137756675481796,0.10513824969530106,0.2615489065647125,0.01
