,0,1,2,3,4,5,6,loss,lr
0,196.0,420.0,0.6277097463607788,10.0,1016.0,0.14035925269126892,0.19032935798168182,0.21137836575508118,0.01
1,6.0,222.0,0.06777863204479218,8.0,6923.0,9.999999717180685e-10,0.06543204933404922,0.8700190782546997,0.01
2,444.0,110.0,0.989421546459198,6.0,744.0,0.0400114469230175,0.05735665187239647,0.22475561499595642,0.01
3,456.0,137.0,0.6780162453651428,11.0,3026.0,0.17590934038162231,0.3642576038837433,0.2932548224925995,0.01
4,220.0,381.0,0.42570555210113525,6.0,9585.0,0.0030470083002001047,9.999999717180685e-10,0.8847298622131348,0.01
5,91.0,74.0,0.27445948123931885,10.0,7063.0,9.999999717180685e-10,0.06539645791053772,0.835099458694458,0.01
6,183.0,338.0,0.009999999776482582,7.0,6673.0,0.0053230151534080505,9.999999717180685e-10,0.9024197459220886,0.01
7,139.0,395.0,0.009999999776482582,7.0,146.0,9.999999717180685e-10,0.16820567846298218,0.31950369477272034,0.01
8,74.0,132.0,0.009999999776482582,6.0,2535.0,9.999999717180685e-10,9.999999717180685e-10,0.8538351058959961,0.01
9,178.0,261.0,0.009999999776482582,9.0,7101.0,0.005628158804029226,9.999999717180685e-10,0.8964313864707947,0.01
10,135.0,456.0,1.0,9.0,7572.0,0.20712998509407043,0.36431753635406494,0.3396797776222229,0.01
11,461.0,79.0,0.6912426352500916,6.0,4858.0,0.12618128955364227,0.4761751890182495,0.367810994386673,0.01
12,191.0,374.0,1.0,9.0,6838.0,0.19256985187530518,0.5999338626861572,0.3672665059566498,0.01
13,335.0,486.0,0.8628641963005066,9.0,9774.0,0.12522172927856445,0.5997985005378723,0.5398485064506531,0.01
14,469.0,349.0,0.6982871294021606,9.0,1874.0,0.17452086508274078,0.1735363006591797,0.25348153710365295,0.01
15,249.0,407.0,0.009999999776482582,9.0,5989.0,0.002082238206639886,9.999999717180685e-10,0.9235169887542725,0.01
16,234.0,394.0,0.34558534622192383,8.0,9014.0,0.003484224434942007,9.999999717180685e-10,0.8878291249275208,0.01
17,378.0,174.0,0.26212263107299805,8.0,9925.0,0.008370902389287949,9.999999717180685e-10,0.8782759308815002,0.01
18,114.0,427.0,1.0,8.0,8702.0,0.09934251010417938,0.4042048454284668,0.32673075795173645,0.01
19,412.0,258.0,0.6921336650848389,9.0,4168.0,0.30533257126808167,0.35857081413269043,0.4067554473876953,0.01
20,325.0,270.0,1.0,9.0,7263.0,0.19303423166275024,0.4618757367134094,0.438220351934433,0.01
21,490.0,7.0,0.7047402262687683,8.0,8799.0,0.06989823281764984,0.5889552235603333,0.42272406816482544,0.01
22,207.0,465.0,0.929761528968811,6.0,7753.0,0.26188796758651733,0.587152361869812,0.4396345019340515,0.01
23,355.0,134.0,0.7194388508796692,7.0,3247.0,0.34053921699523926,0.3000267446041107,0.3163248896598816,0.01
24,122.0,55.0,0.8428915739059448,7.0,5123.0,0.10265161842107773,0.35683301091194153,0.25183844566345215,0.01
25,375.0,447.0,0.09338114410638809,11.0,617.0,0.6087812185287476,0.11618305742740631,0.24787381291389465,0.01
26,189.0,267.0,0.9512230753898621,7.0,4519.0,0.16911761462688446,0.3221512734889984,0.33587735891342163,0.01
27,59.0,438.0,1.0,8.0,8868.0,0.13997434079647064,0.42682763934135437,0.2921188473701477,0.01
28,383.0,120.0,0.24117261171340942,8.0,7330.0,0.18163157999515533,0.9429726600646973,0.3336222767829895,0.01
29,421.0,151.0,0.8843012452125549,11.0,5451.0,0.13679389655590057,0.4985921084880829,0.3699829876422882,0.01
30,49.0,215.0,0.8673421740531921,9.0,7005.0,0.09122525900602341,0.21554778516292572,0.25645148754119873,0.01
31,245.0,147.0,0.1729896366596222,9.0,6010.0,0.0003262290556449443,9.999999717180685e-10,0.9151743650436401,0.01
32,239.0,398.0,0.029740121215581894,10.0,1782.0,0.1414923220872879,0.5258762240409851,0.22836250066757202,0.01
33,217.0,121.0,1.0,10.0,6546.0,0.1355595737695694,0.34938177466392517,0.3200962245464325,0.01
34,386.0,435.0,0.05680055543780327,10.0,6276.0,0.20977990329265594,1.0,0.44423848390579224,0.01
35,489.0,232.0,0.8956515192985535,7.0,1275.0,0.13702639937400818,0.27638939023017883,0.23423753678798676,0.01
36,10.0,93.0,0.479569673538208,10.0,3784.0,0.12790140509605408,0.2706509530544281,0.2215929627418518,0.01
37,338.0,96.0,0.5616430640220642,9.0,3129.0,0.28325313329696655,0.43975701928138733,0.2629818320274353,0.01
38,148.0,290.0,0.8744904398918152,7.0,43.0,9.999999717180685e-10,0.3738313913345337,0.20404985547065735,0.01
39,180.0,334.0,0.8028151392936707,8.0,9879.0,0.11665943264961243,0.5012267231941223,0.37878939509391785,0.01
40,170.0,285.0,0.8085361123085022,6.0,9958.0,0.226323202252388,0.8269939422607422,0.3427965044975281,0.01
41,330.0,15.0,0.049285151064395905,7.0,7998.0,0.00925868283957243,9.999999717180685e-10,0.8775345683097839,0.01
42,423.0,105.0,0.9096698760986328,10.0,2009.0,0.1423998326063156,0.23367436230182648,0.2437305450439453,0.01
43,451.0,198.0,0.6877545118331909,9.0,1446.0,0.5775173306465149,0.37893688678741455,0.2520870864391327,0.01
44,300.0,9.0,0.009999999776482582,11.0,2109.0,0.1642579883337021,0.4304792582988739,0.21908770501613617,0.01
45,186.0,153.0,0.10983190685510635,10.0,5099.0,9.999999717180685e-10,0.029940659180283546,0.8812574148178101,0.01
46,4.0,31.0,0.16083663702011108,6.0,818.0,9.999999717180685e-10,0.05797087773680687,0.28137001395225525,0.01
47,39.0,182.0,0.5479246973991394,11.0,1225.0,0.0010910539422184229,0.29857543110847473,0.23816300928592682,0.01
48,66.0,414.0,0.11940891295671463,10.0,5152.0,9.999999717180685e-10,9.999999717180685e-10,0.8710761666297913,0.01
