,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
154,194,269,0.036,7,2405,0.16,0.000000063,194.0,269.0,0.3384849727153778,9.0,2404.0,0.9900000095367432,0.3274243175983429,0.2929609715938568,0.5,105,adam
135,213,255,0.10,10,3956,0.000000041,0.000034,213.0,255.0,0.7288550734519958,11.0,3956.0,0.9900000095367432,0.5532853603363037,0.29300549626350403,0.5,173,adam
2,486,406,0.62,10,3847,0.014,0.0011,486.0,406.0,1.0,6.0,3846.0,0.9900000095367432,0.4936816394329071,0.2933332324028015,0.5,133,adam
41,363,387,0.72,6,2609,0.000000049,0.036,362.0,386.0,0.30272865295410156,6.0,2608.0,0.9900000095367432,0.31649112701416016,0.2933908998966217,0.5,142,adam
101,92,67,0.45,9,7750,0.83,0.00043,92.0,67.0,1.0,10.0,7750.0,0.9900000095367432,0.39202141761779785,0.29339510202407837,0.5,173,adam
17,446,69,0.5,8,3396,0.057,0.00075,446.0,69.0,1.0,7.0,3396.0,0.9900000095367432,0.41428929567337036,0.293675035238266,0.5,142,adam
53,376,164,0.61,6,2392,0.0000072,0.00092,376.0,164.0,1.0,6.0,2392.0,0.835155725479126,0.26005151867866516,0.29371780157089233,0.5,175,adam
89,367,309,0.67,6,5660,0.000000091,0.0000041,366.0,308.0,1.0,6.0,5660.0,0.9900000095367432,0.8262025117874146,0.29403364658355713,0.5,186,adam
124,419,223,0.59,7,4599,0.00000055,0.00023,420.0,223.0,1.0,7.0,4598.0,0.9900000095367432,0.6508256793022156,0.29408591985702515,0.5,165,adam
147,471,81,0.77,6,4725,0.000027,0.000092,471.0,101.0,1.0,7.0,4724.0,0.9900000095367432,0.6715770959854126,0.29415425658226013,0.5,178,adam
167,12,328,0.71,8,6987,0.000000018,0.0047,12.0,328.0,0.5827139019966125,8.0,6986.0,0.9900000095367432,0.3782804012298584,0.2949139475822449,0.5,104,adam
18,297,492,0.75,6,2771,0.15,0.0000000055,297.0,460.0,0.009999999776482582,6.0,2770.0,0.9900000095367432,0.36415940523147583,0.2955038845539093,0.5,140,adam
88,82,60,0.14,9,7198,0.61,0.000017,82.0,60.0,0.882014274597168,10.0,7198.0,0.9900000095367432,0.402581125497818,0.29585644602775574,0.5,104,adam
14,337,210,0.51,6,2815,0.000035,0.00010,336.0,210.0,0.8007782101631165,6.0,2814.0,0.9900000095367432,0.35275083780288696,0.2959255576133728,0.5,208,adam
73,73,97,0.94,11,3783,0.024,0.0000000039,73.0,97.0,0.7352920174598694,11.0,3783.0,0.886981725692749,0.36244335770606995,0.29621487855911255,0.5,209,adam
173,59,42,0.053,9,5236,0.00048,0.00019,59.0,42.0,0.6213862299919128,10.0,5236.0,0.9900000095367432,0.4538266062736511,0.29642102122306824,0.5,204,adam
47,69,160,0.47,10,9915,0.000042,0.000000017,69.0,160.0,1.0,10.0,9915.0,0.9900000095367432,0.2619859278202057,0.2967003583908081,0.5,167,adam
29,25,374,0.74,8,5943,0.00025,0.13,24.0,374.0,0.7375732660293579,8.0,5942.0,0.9900000095367432,0.3704596757888794,0.29697227478027344,0.5,164,adam
70,478,193,0.37,8,5184,0.0025,0.00033,478.0,193.0,1.0,8.0,5184.0,0.9900000095367432,0.7355232834815979,0.29861196875572205,0.5,105,adam
57,299,325,0.80,11,3611,0.00092,0.0000014,299.0,326.0,0.6381751298904419,11.0,3610.0,0.9900000095367432,0.4952109158039093,0.2988604009151459,0.5,205,adam
142,241,124,0.52,9,6700,0.000000028,0.067,241.0,124.0,1.0,8.0,6700.0,0.9900000095367432,0.7252764701843262,0.29915642738342285,0.5,146,adam
170,227,165,0.88,10,5451,0.18,0.0000014,227.0,165.0,1.0,10.0,5449.0,0.9900000095367432,0.6105383038520813,0.2992755174636841,0.5,106,adam
179,63,315,0.63,8,9662,0.0028,0.024,63.0,315.0,0.842299222946167,8.0,9662.0,0.9900000095367432,0.3918803632259369,0.2994951903820038,0.5,109,adam
62,107,135,0.67,8,6325,0.0000000038,0.0000000089,107.0,134.0,1.0,8.0,6324.0,0.9900000095367432,0.5708370804786682,0.2995460629463196,0.5,129,adam
13,221,49,0.98,8,5035,0.0000013,0.0000002,220.0,49.0,1.0,8.0,5034.0,0.9900000095367432,0.6055718660354614,0.29974570870399475,0.5,201,adam
95,113,100,0.61,10,9185,0.095,0.0043,108.0,100.0,1.0,10.0,9184.0,0.9900000095367432,0.4168410301208496,0.2997644543647766,0.5,198,adam
20,321,128,0.35,9,6071,0.0000011,0.0000000069,320.0,128.0,1.0,8.0,6070.0,0.9900000095367432,0.7536244988441467,0.3000291585922241,0.5,104,adam
199,103,55,0.42,10,4673,0.0000000079,0.000000013,103.0,55.0,0.9892255663871765,10.0,4673.0,0.9900000095367432,0.4460272490978241,0.3002082407474518,0.5,102,adam
82,181,233,0.028,10,6221,0.000002,0.00000039,181.0,233.0,1.0,10.0,6221.0,0.9900000095367432,0.6292580962181091,0.30111387372016907,0.5,104,adam
94,47,169,0.46,7,3056,0.000000073,0.000000016,47.0,173.0,0.3392569422721863,8.0,3056.0,0.9900000095367432,0.3951047658920288,0.3012743890285492,0.5,115,adam
25,239,200,0.87,6,7405,0.00018,0.0000033,239.0,200.0,1.0,6.0,7405.0,0.9900000095367432,0.8282741904258728,0.3022877871990204,0.5,138,adam
106,185,4,0.16,9,2576,0.00000025,0.037,185.0,4.0,0.009999999776482582,10.0,2576.0,0.925186812877655,0.3592700660228729,0.3024599552154541,0.5,128,adam
149,327,247,0.44,8,3040,0.0065,0.0018,327.0,247.0,0.4457858204841614,8.0,3040.0,0.9817308783531189,0.4352622926235199,0.3024766445159912,0.5,146,adam
176,218,372,0.46,11,4295,0.00000036,0.0024,218.0,372.0,1.0,10.0,4294.0,0.9900000095367432,0.5407889485359192,0.3025052547454834,0.5,185,adam
32,51,210,0.13,10,2872,0.0013,0.000012,51.0,210.0,0.7107318639755249,10.0,2872.0,0.9812917113304138,0.22248661518096924,0.30272647738456726,0.5,157,adam
43,398,204,0.25,9,4007,0.00086,0.0000000013,398.0,204.0,1.0,9.0,4007.0,0.9900000095367432,0.512674868106842,0.30295464396476746,0.5,128,adam
138,122,146,0.92,11,4240,0.00000015,0.0000000012,122.0,146.0,0.7697583436965942,11.0,4240.0,0.9900000095367432,0.4872284531593323,0.3032812476158142,0.5,187,adam
105,177,391,0.64,9,5330,0.000000035,0.000031,177.0,387.0,1.0,10.0,5330.0,0.9900000095367432,0.5851462483406067,0.30334341526031494,0.5,104,adam
75,168,138,0.60,9,2212,0.0000000046,0.000014,168.0,138.0,0.4859234392642975,10.0,2212.0,0.9562652707099915,0.27830830216407776,0.30379194021224976,0.5,200,adam
67,102,62,0.97,6,9544,0.071,0.0000000051,93.0,62.0,1.0,6.0,9544.0,0.9900000095367432,0.533047080039978,0.3038640022277832,0.5,105,adam
182,77,322,0.25,8,7345,0.0000000042,0.000000075,77.0,322.0,1.0,8.0,7345.0,0.9900000095367432,0.23854079842567444,0.30386829376220703,0.5,104,adam
63,108,389,0.19,6,6186,0.0000000013,0.00000034,75.0,368.0,1.0,6.0,6185.0,0.9900000095367432,0.31786367297172546,0.3039688467979431,0.5,104,adam
189,259,83,0.3,6,8031,0.0011,0.00030,259.0,83.0,1.0,6.0,8030.0,0.9900000095367432,0.8500465154647827,0.3040863871574402,0.5,159,adam
155,373,11,0.32,8,9026,0.000000014,0.0000000032,374.0,11.0,1.0,6.0,9026.0,0.9192948937416077,0.9187158942222595,0.3055221438407898,0.5,103,adam
190,186,299,0.66,10,4102,0.40,0.000011,186.0,299.0,1.0,10.0,4102.0,0.9900000095367432,0.5009526014328003,0.3058643937110901,0.5,124,adam
46,264,73,0.87,8,2518,0.34,0.00017,264.0,73.0,0.5508015155792236,8.0,2518.0,0.9806974530220032,0.3817753195762634,0.30610284209251404,0.5,220,adam
110,211,46,0.14,8,7207,0.00013,0.000000021,211.0,46.0,1.0,8.0,7207.0,0.9900000095367432,0.7337998151779175,0.3067742884159088,0.5,104,adam
9,94,341,0.33,10,1672,0.10,0.0014,94.0,342.0,0.8505650162696838,10.0,1675.0,0.9900000095367432,0.02562425658106804,0.3067787289619446,0.5,120,adam
195,57,359,0.40,7,541,0.020,0.02,57.0,358.0,1.0,7.0,542.0,9.999999717180685e-10,0.2596038281917572,0.30682915449142456,0.5,145,adam
74,203,408,0.68,8,4481,0.0000000098,0.0033,203.0,405.0,0.9217627048492432,8.0,4480.0,0.9900000095367432,0.5782806873321533,0.3074120581150055,0.5,161,adam
79,90,217,0.47,11,1986,0.0000075,0.000000036,90.0,216.0,0.9005148410797119,10.0,1986.0,0.9900000095367432,9.999999717180685e-10,0.30752554535865784,0.5,115,adam
157,427,122,0.69,11,5260,0.26,0.046,427.0,122.0,0.009999999776482582,11.0,5260.0,0.9900000095367432,0.7352263331413269,0.3075966536998749,0.5,108,adam
128,349,477,0.34,9,2674,0.0000065,0.000000030,348.0,476.0,1.0,9.0,2674.0,0.9900000095367432,0.2680628299713135,0.3079374432563782,0.5,116,adam
150,335,259,0.022,9,4093,0.000000023,0.4,335.0,258.0,0.6087677478790283,8.0,4092.0,0.9900000095367432,0.5610790252685547,0.3079566955566406,0.5,202,adam
102,210,333,0.23,7,6445,0.000000011,0.0000012,210.0,305.0,1.0,7.0,6445.0,0.9900000095367432,0.725246787071228,0.3080047070980072,0.5,106,adam
30,283,479,0.76,11,2460,0.0000000054,0.0000000031,282.0,478.0,0.5812295079231262,11.0,2460.0,0.9900000095367432,0.32152703404426575,0.308076411485672,0.5,127,adam
116,149,382,0.096,10,5805,0.26,0.0000018,149.0,382.0,1.0,10.0,5804.0,0.9900000095367432,0.5911369323730469,0.3080947995185852,0.5,135,adam
28,118,399,0.010,10,4984,0.00005,0.00061,118.0,373.0,1.0,10.0,4984.0,0.9900000095367432,0.516103982925415,0.30925971269607544,0.5,201,adam
26,476,440,0.85,7,6117,0.00000019,0.00014,475.0,440.0,1.0,7.0,6116.0,0.9900000095367432,0.8525440692901611,0.30967462062835693,0.5,129,adam
76,281,432,0.59,9,4640,0.0000034,0.000071,280.0,432.0,1.0,10.0,4640.0,0.9900000095367432,0.5769144892692566,0.30985862016677856,0.5,195,adam
72,328,344,0.26,10,4758,0.00000072,0.061,328.0,344.0,1.0,10.0,4758.0,0.9900000095367432,0.6169368028640747,0.310017466545105,0.5,137,adam
117,270,306,0.18,7,3585,0.21,0.0000000023,270.0,306.0,0.6423009634017944,8.0,3584.0,0.9900000095367432,0.490509033203125,0.3100849688053131,0.5,168,adam
24,310,115,0.93,7,3424,0.0000028,0.000042,315.0,115.0,0.5717063546180725,8.0,3424.0,0.9900000095367432,0.50736004114151,0.3103647232055664,0.5,167,adam
83,295,304,0.74,10,2254,0.0021,0.000000061,279.0,304.0,0.4468759000301361,10.0,2254.0,0.8989632725715637,0.2465921938419342,0.31048619747161865,0.5,108,adam
45,344,21,0.93,9,9135,0.0000043,0.0054,346.0,20.0,1.0,6.0,9134.0,0.8898209929466248,0.9281036257743835,0.31081950664520264,0.5,106,adam
87,229,248,1.,9,5052,0.0017,0.22,228.0,248.0,1.0,8.0,5052.0,0.9898158311843872,0.5990616083145142,0.31095048785209656,0.5,106,adam
127,481,243,0.58,8,7388,0.37,0.10,481.0,243.0,1.0,8.0,7388.0,0.9900000095367432,0.9161524176597595,0.3112979829311371,0.5,110,adam
181,383,99,0.12,7,7701,0.0000003,0.000037,383.0,99.0,1.0,8.0,7702.0,0.9524185657501221,0.88333660364151,0.3115203082561493,0.5,104,adam
103,200,85,0.28,8,2345,0.31,0.0000026,200.0,95.0,0.9889688491821289,8.0,2344.0,0.9900000095367432,0.23222723603248596,0.3125457465648651,0.5,198,adam
141,197,283,0.016,10,3919,0.0000049,0.0000080,197.0,303.0,1.0,10.0,3919.0,0.9900000095367432,0.52493816614151,0.31265708804130554,0.5,122,adam
59,245,481,0.97,8,1293,0.0000012,0.00000062,244.0,481.0,1.0,8.0,1292.0,0.6730425357818604,9.999999717180685e-10,0.31294429302215576,0.5,106,adam
192,493,179,0.43,11,3132,0.0000002,0.0000000010,494.0,179.0,0.9963160753250122,11.0,3132.0,0.9900000095367432,0.3745356798171997,0.3132447302341461,0.5,104,adam
115,256,192,0.19,8,3225,0.00000049,0.000000011,256.0,192.0,0.5904733538627625,8.0,3225.0,0.9900000095367432,0.47778260707855225,0.31389319896698,0.5,235,adam
49,66,455,0.48,7,6453,0.000000019,0.000047,66.0,455.0,1.0,7.0,6453.0,0.9900000095367432,0.49741125106811523,0.31406018137931824,0.5,109,adam
51,401,338,0.069,9,6903,0.000010,0.81,401.0,338.0,1.0,8.0,6902.0,0.9900000095367432,0.8816328644752502,0.3152625560760498,0.5,153,adam
86,96,442,0.72,6,761,0.03,0.0000000026,96.0,442.0,0.3139954209327698,6.0,762.0,0.0011929201427847147,0.3313715159893036,0.3157012462615967,0.5,126,adam
183,306,378,0.98,11,1804,0.00016,0.0000047,285.0,378.0,0.5447846055030823,11.0,1804.0,0.7374964952468872,0.18255838751792908,0.3159204125404358,0.5,106,adam
12,432,278,0.092,8,7527,0.0000000052,0.00042,432.0,278.0,1.0,8.0,7526.0,0.9898278713226318,0.9209511280059814,0.3163692355155945,0.5,104,adam
158,381,238,0.21,11,2041,0.0000015,0.00000042,382.0,238.0,1.0,10.0,2040.0,0.9040501117706299,0.22499758005142212,0.31704819202423096,0.5,108,adam
34,275,495,0.39,7,6760,0.0000017,0.0000000017,274.0,495.0,1.0,6.0,6760.0,0.9900000095367432,0.8541736602783203,0.3181394040584564,0.5,107,adam
194,235,44,0.23,11,7981,0.000016,0.000000024,235.0,44.0,1.0,11.0,7981.0,0.8621729612350464,0.655094563961029,0.31816744804382324,0.5,104,adam
184,179,109,0.68,6,4167,0.00014,0.012,179.0,109.0,0.9165595769882202,6.0,4173.0,0.9900000095367432,0.5107336640357971,0.3192369043827057,0.5,127,adam
64,498,272,0.83,11,6706,0.000000057,0.014,498.0,272.0,1.0,11.0,6705.0,0.9900000095367432,0.8350732326507568,0.31936773657798767,0.5,206,adam
3,160,345,0.69,6,7111,0.00000039,0.0013,160.0,342.0,1.0,6.0,7112.0,0.9900000095367432,0.7179306745529175,0.3199245035648346,0.5,105,adam
197,216,95,0.3,7,8473,0.035,0.0016,216.0,95.0,0.992099404335022,7.0,8473.0,0.9900000095367432,0.8137473464012146,0.3200392425060272,0.5,107,adam
40,444,172,0.38,6,9237,0.010,0.00000018,444.0,172.0,1.0,6.0,9238.0,0.7672353386878967,0.9870855212211609,0.32044437527656555,0.5,108,adam
1,467,351,0.57,7,8081,0.0023,0.000013,467.0,351.0,1.0,7.0,8081.0,0.9093782901763916,0.9596933126449585,0.3208138942718506,0.5,106,adam
134,167,499,0.42,6,4508,0.00000077,0.00000080,167.0,470.0,1.0,6.0,4508.0,0.9900000095367432,0.5157446265220642,0.3209390640258789,0.5,156,adam
39,231,411,0.48,9,1234,0.00000011,0.16,230.0,410.0,1.0,10.0,1234.0,0.8565748929977417,0.023197194561362267,0.32195422053337097,0.5,105,adam
122,496,450,0.74,11,4806,0.00000091,0.000000039,496.0,450.0,0.9542010426521301,11.0,4806.0,0.9900000095367432,0.5266491174697876,0.3220996856689453,0.5,105,adam
136,429,220,0.11,10,7805,0.0000099,0.00016,428.0,220.0,1.0,10.0,7805.0,0.9900000095367432,0.8910108208656311,0.322108656167984,0.5,121,adam
69,203,493,0.46,8,5576,0.000070,0.33,203.0,489.0,1.0,8.0,5576.0,0.9900000095367432,0.6453984975814819,0.3222183883190155,0.5,218,adam
107,314,264,0.076,6,8338,0.0000000059,0.054,314.0,264.0,1.0,6.0,8338.0,0.9251202344894409,0.9126148819923401,0.3222227096557617,0.5,127,adam
129,302,448,0.36,8,7025,0.0015,0.000000093,301.0,440.0,1.0,8.0,6996.0,0.9900000095367432,0.8418310880661011,0.32229965925216675,0.5,104,adam
114,460,368,0.96,9,4884,0.0000000017,0.59,460.0,368.0,0.009999999776482582,9.0,4884.0,0.9900000095367432,0.7146141529083252,0.322674036026001,0.5,149,adam
104,301,30,0.24,9,2098,0.00000043,0.0000029,301.0,39.0,1.0,10.0,2098.0,0.9900000095367432,0.2250111848115921,0.32291874289512634,0.5,143,adam
133,434,176,0.12,9,2162,0.000001,0.010,434.0,176.0,1.0,10.0,2162.0,0.9900000095367432,0.20656059682369232,0.32326000928878784,0.5,107,adam
193,130,454,0.33,6,3706,0.000000012,0.0081,130.0,454.0,1.0,6.0,3706.0,0.9900000095367432,0.3918071389198303,0.323648601770401,0.5,201,adam
10,411,228,0.55,7,8638,0.0000019,0.000051,410.0,228.0,1.0,7.0,8638.0,0.8251051306724548,0.9216237664222717,0.3243015706539154,0.5,104,adam
166,142,38,0.26,10,1457,0.92,0.016,143.0,38.0,0.9878968596458435,10.0,1458.0,0.4891108274459839,9.999999717180685e-10,0.3243218958377838,0.5,119,adam
33,340,116,0.11,6,9553,0.08,0.0000056,342.0,116.0,1.0,6.0,9553.0,0.8842614889144897,0.9522949457168579,0.32446208596229553,0.5,106,adam
5,80,186,0.81,8,4939,0.019,0.0038,80.0,186.0,0.23768900334835052,8.0,4938.0,0.9900000095367432,0.6170784831047058,0.32489433884620667,0.5,126,adam
85,21,241,0.44,8,1351,0.0036,0.00080,21.0,241.0,0.057395294308662415,8.0,1351.0,0.9015803933143616,0.022021088749170303,0.325002521276474,0.5,151,adam
198,372,313,0.84,7,8197,0.00029,0.000079,372.0,313.0,1.0,7.0,8197.0,0.891904354095459,0.9242367744445801,0.32520976662635803,0.5,110,adam
159,277,155,0.26,6,994,0.0018,0.0000000043,277.0,155.0,0.9231252074241638,6.0,994.0,0.5988616347312927,9.999999717180685e-10,0.3253006935119629,0.5,106,adam
113,484,312,0.27,10,7948,0.00045,0.0000011,484.0,312.0,1.0,10.0,7948.0,0.9900000095367432,0.9130831360816956,0.3253573179244995,0.5,104,adam
174,489,282,0.94,8,2140,0.028,0.0000039,488.0,282.0,1.0,8.0,2140.0,0.9900000095367432,0.1393769383430481,0.3255021870136261,0.5,164,adam
68,403,436,0.55,10,5629,0.51,0.37,403.0,436.0,0.9986053109169006,10.0,5628.0,0.9900000095367432,0.7112088203430176,0.3255749046802521,0.5,223,adam
7,87,475,0.57,11,5111,0.00000067,0.000000098,87.0,476.0,0.009999999776482582,10.0,5110.0,0.9900000095367432,0.719470202922821,0.3256899416446686,0.5,104,adam
23,387,357,0.18,10,6622,0.0000000065,0.000019,386.0,350.0,1.0,10.0,6622.0,0.9900000095367432,0.796276330947876,0.3258107900619507,0.5,118,adam
8,358,92,0.28,11,1945,0.00000023,0.015,358.0,92.0,1.0,11.0,1944.0,0.9900000095367432,0.19927145540714264,0.3259902596473694,0.5,109,adam
60,145,402,0.99,11,598,0.0000000014,0.000000084,145.0,402.0,0.9071360230445862,11.0,598.0,9.999999717180685e-10,0.3022248148918152,0.32627615332603455,0.5,105,adam
121,310,330,0.9,9,7591,0.0058,0.000054,310.0,330.0,1.0,9.0,7591.0,0.9900000095367432,0.8398110866546631,0.3262787163257599,0.5,106,adam
38,422,337,0.71,11,7649,0.0055,0.0000054,422.0,337.0,1.0,11.0,7648.0,0.9900000095367432,0.8597120642662048,0.3278392553329468,0.5,118,adam
6,224,218,0.51,9,8359,0.000000043,0.0000000024,224.0,218.0,1.0,9.0,8360.0,0.9900000095367432,0.7959429621696472,0.327858030796051,0.5,152,adam
164,315,105,0.20,9,1156,0.000000010,0.12,315.0,105.0,1.0,9.0,1156.0,0.47123512625694275,9.999999717180685e-10,0.3281956613063812,0.5,105,adam
146,139,428,0.22,6,6535,0.0000024,0.00026,139.0,425.0,1.0,6.0,6534.0,0.9900000095367432,0.6712824106216431,0.32827040553092957,0.5,104,adam
36,75,267,0.83,10,1413,0.000030,0.99,75.0,267.0,0.1792137622833252,10.0,1422.0,0.8183252215385437,9.999999717180685e-10,0.32942521572113037,0.5,123,adam
52,291,1,0.75,11,1767,0.00010,0.077,292.0,1.0,1.0,11.0,1766.0,0.9900000095367432,0.11976122111082077,0.3298899829387665,0.5,107,adam
119,336,144,0.56,8,1862,0.00073,0.0000070,336.0,144.0,1.0,8.0,1862.0,0.9900000095367432,0.048721231520175934,0.33010104298591614,0.5,115,adam
143,414,142,0.64,9,8668,0.0000000084,0.0029,414.0,142.0,1.0,10.0,8668.0,0.9435896873474121,0.9235419631004333,0.33010661602020264,0.5,111,adam
55,16,322,0.82,8,1744,0.000011,0.0000090,16.0,322.0,0.18685579299926758,8.0,1744.0,0.9900000095367432,0.04741977900266647,0.3316505551338196,0.5,108,adam
187,132,225,0.66,10,8571,0.016,0.0072,130.0,225.0,1.0,10.0,8570.0,0.9900000095367432,0.6670034527778625,0.33188480138778687,0.5,104,adam
48,438,385,0.96,9,854,0.00012,0.041,455.0,384.0,1.0,10.0,862.0,0.4219135344028473,0.06315072625875473,0.3322414755821228,0.5,104,adam
15,9,174,0.95,7,3545,0.12,0.0000000063,10.0,174.0,0.37728646397590637,6.0,3545.0,0.9900000095367432,0.3985426425933838,0.33275744318962097,0.5,104,adam
130,467,23,0.89,11,7451,0.00035,0.0000000087,467.0,5.0,0.009999999776482582,11.0,7441.0,0.9900000095367432,0.8891725540161133,0.33290165662765503,0.5,140,adam
185,50,319,0.41,7,5964,0.000025,0.0000000019,50.0,319.0,0.46942007541656494,7.0,5964.0,0.9900000095367432,0.6183618307113647,0.3331831693649292,0.5,179,adam
19,171,484,0.52,6,3152,0.011,0.000000020,171.0,484.0,0.7645545601844788,6.0,3152.0,0.9900000095367432,0.3931976854801178,0.3333556652069092,0.5,129,adam
132,20,422,0.6,7,1508,0.0000000012,0.18,20.0,422.0,0.057523421943187714,7.0,1508.0,0.9900000095367432,0.05786743015050888,0.3333832621574402,0.5,109,adam
140,440,161,0.57,11,6576,0.000000057,0.0000000037,440.0,161.0,0.009999999776482582,10.0,6576.0,0.9900000095367432,0.8954747319221497,0.33366262912750244,0.5,123,adam
108,395,207,0.91,8,1627,0.00000017,0.15,395.0,206.0,1.0,8.0,1626.0,0.9900000095367432,0.005589798558503389,0.33443719148635864,0.5,104,adam
91,415,348,0.15,7,9063,0.13,0.0027,415.0,348.0,1.0,7.0,9063.0,0.8241007328033447,0.9732704162597656,0.33574071526527405,0.5,136,adam
151,361,393,0.21,11,8252,0.0000000031,0.011,361.0,393.0,1.0,10.0,8252.0,0.9900000095367432,0.9027564525604248,0.33580607175827026,0.5,131,adam
65,462,127,0.89,10,6861,0.00000010,0.00037,462.0,127.0,0.009999999776482582,11.0,6860.0,0.9900000095367432,0.8922603726387024,0.3361360728740692,0.5,105,adam
152,392,132,0.31,9,8965,0.0082,0.000000025,392.0,132.0,1.0,10.0,8965.0,0.9275643229484558,0.9370203614234924,0.33620816469192505,0.5,110,adam
78,320,14,0.86,10,9428,0.70,0.31,320.0,13.0,0.7908543944358826,10.0,9428.0,0.6212279796600342,0.8344910144805908,0.33721858263015747,0.5,110,adam
137,324,184,0.39,11,1594,0.087,0.00000023,324.0,184.0,1.0,11.0,1594.0,0.9900000095367432,0.018389999866485596,0.33736279606819153,0.5,108,adam
96,346,106,0.90,7,8530,0.00000012,0.0000023,341.0,106.0,0.014376917853951454,7.0,8527.0,0.25311949849128723,0.7968935966491699,0.33738577365875244,0.5,106,adam
21,424,377,0.72,9,8758,0.00000028,0.00000015,422.0,375.0,1.0,10.0,8746.0,0.9900000095367432,0.9617785811424255,0.3374045789241791,0.5,104,adam
188,252,425,0.86,8,58,0.000037,0.0000032,252.0,424.0,1.0,8.0,58.0,9.999999717180685e-10,0.4876727759838104,0.33794888854026794,0.5,120,adam
177,173,52,0.56,7,1082,0.0011,0.000000014,173.0,52.0,0.7182589769363403,7.0,1082.0,0.5527254343032837,0.012663218192756176,0.3380349278450012,0.5,120,adam
