,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
180,7,289,0.056,9,4403,0.0000000035,0.024,7.0,188.0,0.45542672276496887,7.0,2582.0,0.6241474747657776,0.14568845927715302,0.2951158583164215,0.5,234,adamW
47,69,160,0.47,10,9915,0.000042,0.000000017,66.0,107.0,0.762036919593811,10.0,5702.0,0.9900000095367432,0.43293872475624084,0.295199453830719,0.5,202,adamW
155,373,11,0.32,8,9026,0.000000014,0.0000000032,265.0,9.0,0.947330117225647,6.0,5344.0,0.9721561670303345,0.6845802068710327,0.295369952917099,0.5,139,adamW
167,12,328,0.71,8,6987,0.000000018,0.0047,11.0,223.0,0.5512325167655945,8.0,4204.0,0.9422195553779602,0.3057846128940582,0.29567718505859375,0.5,112,adamW
169,155,365,0.54,11,7680,0.0045,0.00000014,82.0,199.0,1.0,10.0,4640.0,0.9900000095367432,0.4805821180343628,0.295721173286438,0.5,104,adamW
10,411,228,0.55,7,8638,0.0000019,0.000051,257.0,128.0,0.9845131635665894,7.0,5082.0,0.9470832347869873,0.6480597853660583,0.2958851456642151,0.5,148,adamW
95,113,100,0.61,10,9185,0.095,0.0043,80.0,89.0,0.8083597421646118,10.0,5478.0,0.9900000095367432,0.471194863319397,0.2963671088218689,0.5,131,adamW
6,224,218,0.51,9,8359,0.000000043,0.0000000024,118.0,118.0,1.0,9.0,4999.0,0.9900000095367432,0.5165438055992126,0.29641592502593994,0.5,122,adamW
187,132,225,0.66,10,8571,0.016,0.0072,81.0,139.0,0.832594096660614,10.0,5174.0,0.9900000095367432,0.48881155252456665,0.29646050930023193,0.5,105,adamW
160,160,290,0.70,8,9791,0.000083,0.0021,73.0,176.0,0.9857609868049622,7.0,5730.0,0.9900000095367432,0.4518084228038788,0.29689300060272217,0.5,168,adamW
0,84,415,0.27,7,3265,0.000000021,0.00011,73.0,276.0,0.8222492933273315,7.0,1881.0,0.6587206125259399,9.999999717180685e-10,0.2969638705253601,0.5,208,adamW
56,146,447,0.80,9,8727,0.0089,0.00000028,65.0,263.0,0.9227977395057678,9.0,5000.0,0.9898340702056885,0.21610258519649506,0.2971200942993164,0.5,211,adamW
101,92,67,0.45,9,7750,0.83,0.00043,71.0,58.0,0.6968283653259277,9.0,4626.0,0.9900000095367432,0.48029500246047974,0.2976270020008087,0.5,135,adamW
7,87,475,0.57,11,5111,0.00000067,0.000000098,78.0,292.0,0.1928936392068863,11.0,3062.0,0.8905389904975891,0.4765622615814209,0.29769471287727356,0.5,111,adamW
93,191,254,0.17,9,9957,0.000054,0.0067,101.0,154.0,1.0,9.0,5931.0,0.9900000095367432,0.5409638285636902,0.2978023588657379,0.5,131,adamW
66,237,76,0.61,10,8815,0.0000036,0.0011,131.0,32.0,1.0,10.0,5109.0,0.9900000095367432,0.4955833852291107,0.2979762852191925,0.5,174,adamW
135,213,255,0.10,10,3956,0.000000041,0.000034,121.0,153.0,0.48310092091560364,10.0,2290.0,0.8629180192947388,0.26664304733276367,0.2981673777103424,0.5,215,adamW
81,254,363,0.85,10,9733,0.055,0.000026,152.0,180.0,1.0,9.0,5661.0,0.9900000095367432,0.5848734378814697,0.29823288321495056,0.5,172,adamW
184,179,109,0.68,6,4167,0.00014,0.012,110.0,82.0,0.5988617539405823,6.0,2430.0,0.9165528416633606,0.2505783140659332,0.2983205318450928,0.5,208,adamW
19,171,484,0.52,6,3152,0.011,0.000000020,100.0,301.0,0.7756900191307068,6.0,1808.0,0.6449901461601257,0.07202553004026413,0.29836201667785645,0.5,232,adamW
114,460,368,0.96,9,4884,0.0000000017,0.59,300.0,229.0,0.1653333306312561,6.0,2870.0,0.9900000095367432,0.3982923924922943,0.2985090911388397,0.5,177,adamW
28,118,399,0.010,10,4984,0.00005,0.00061,56.0,243.0,0.10998931527137756,7.0,2920.0,0.9900000095367432,0.34715399146080017,0.29876357316970825,0.5,170,adamW
175,2,361,0.38,10,5703,0.44,0.00000011,1.0,227.0,0.45109811425209045,9.0,3259.0,0.9496808052062988,0.262551486492157,0.29877781867980957,0.5,209,adamW
179,63,315,0.63,8,9662,0.0028,0.024,60.0,202.0,0.868592381477356,7.0,5787.0,0.9900000095367432,0.4142870604991913,0.29880568385124207,0.5,118,adamW
146,139,428,0.22,6,6535,0.0000024,0.00026,73.0,241.0,0.9333122372627258,6.0,3867.0,0.9718769788742065,0.2104910910129547,0.2989215552806854,0.5,146,adamW
44,15,294,0.31,7,4379,0.0000000022,0.000000012,15.0,180.0,0.7030360698699951,6.0,2574.0,0.20265622437000275,9.999999717180685e-10,0.29916924238204956,0.5,162,adamW
107,314,264,0.076,6,8338,0.0000000059,0.054,212.0,150.0,0.9052616357803345,6.0,4946.0,0.9744493365287781,0.6479772329330444,0.2992546558380127,0.5,151,adamW
71,277,438,0.53,8,9613,0.0000000016,0.0035,172.0,236.0,0.9957338571548462,8.0,5721.0,0.9900000095367432,0.6385673880577087,0.29925650358200073,0.5,130,adamW
156,367,433,0.37,11,8929,0.0033,0.24,231.0,231.0,1.0,11.0,5255.0,0.9900000095367432,0.5982490181922913,0.2992754578590393,0.5,148,adamW
197,216,95,0.3,7,8473,0.035,0.0016,117.0,56.0,0.973261833190918,6.0,5068.0,0.9900000095367432,0.5082070231437683,0.2992866635322571,0.5,119,adamW
76,281,432,0.59,9,4640,0.0000034,0.000071,178.0,282.0,0.06822981685400009,9.0,2757.0,0.9900000095367432,0.3836138844490051,0.29946041107177734,0.5,161,adamW
42,452,155,0.14,6,3310,0.000005,0.19,277.0,107.0,0.9634333252906799,6.0,1926.0,0.6917577385902405,0.14758478105068207,0.29949063062667847,0.5,187,adamW
63,108,389,0.19,6,6186,0.0000000013,0.00000034,71.0,234.0,0.9251471161842346,6.0,3695.0,0.9522087574005127,0.20158888399600983,0.2995099723339081,0.5,130,adamW
126,289,150,0.76,10,4331,0.00019,0.0061,185.0,109.0,0.35878655314445496,9.0,2511.0,0.965993344783783,0.3742137849330902,0.29951462149620056,0.5,204,adamW
21,424,377,0.72,9,8758,0.00000028,0.00000015,245.0,225.0,1.0,9.0,5002.0,0.9895381331443787,0.6295984983444214,0.29957640171051025,0.5,202,adamW
64,498,272,0.83,11,6706,0.000000057,0.014,309.0,154.0,0.6751047372817993,11.0,3848.0,0.9900000095367432,0.599233090877533,0.29979240894317627,0.5,214,adamW
116,149,382,0.096,10,5805,0.26,0.0000018,58.0,222.0,0.9475403428077698,10.0,3309.0,0.9889242053031921,0.02008010633289814,0.29986822605133057,0.5,211,adamW
152,392,132,0.31,9,8965,0.0082,0.000000025,239.0,90.0,1.0,9.0,5278.0,0.9719186425209045,0.6259079575538635,0.29993516206741333,0.5,147,adamW
134,167,499,0.42,6,4508,0.00000077,0.00000080,78.0,302.0,0.48977503180503845,6.0,2667.0,0.5997139811515808,0.21566058695316315,0.3000391721725464,0.5,168,adamW
78,320,14,0.86,10,9428,0.70,0.31,208.0,10.0,1.0,9.0,5601.0,0.9900000095367432,0.6128475069999695,0.30013102293014526,0.5,136,adamW
99,155,466,0.35,11,9462,0.000020,0.00000049,94.0,262.0,1.0,10.0,5550.0,0.9900000095367432,0.5161289572715759,0.3003130257129669,0.5,156,adamW
131,134,353,0.071,6,8895,0.000000033,0.00000098,73.0,190.0,0.9514689445495605,6.0,5283.0,0.9900000095367432,0.403367280960083,0.30033373832702637,0.5,134,adamW
124,419,223,0.59,7,4599,0.00000055,0.00023,285.0,133.0,0.8241733908653259,7.0,2733.0,0.9900000095367432,0.3680182695388794,0.3005139231681824,0.5,151,adamW
18,297,492,0.75,6,2771,0.15,0.0000000055,198.0,285.0,0.9657993912696838,6.0,1603.0,0.7227908372879028,0.07864195108413696,0.3006315529346466,0.5,179,adamW
1,467,351,0.57,7,8081,0.0023,0.000013,282.0,191.0,1.0,7.0,4828.0,0.9900000095367432,0.6434273719787598,0.3006803095340729,0.5,133,adamW
198,372,313,0.84,7,8197,0.00029,0.000079,242.0,191.0,0.938944935798645,7.0,4881.0,0.9715484976768494,0.647656261920929,0.30073636770248413,0.5,141,adamW
73,73,97,0.94,11,3783,0.024,0.0000000039,70.0,94.0,0.36088189482688904,11.0,2223.0,0.9900000095367432,0.19464655220508575,0.300886869430542,0.5,172,adamW
45,344,21,0.93,9,9135,0.0000043,0.0054,231.0,17.0,1.0,9.0,5418.0,0.9900000095367432,0.6213735938072205,0.30095627903938293,0.5,137,adamW
17,446,69,0.5,8,3396,0.057,0.00075,281.0,69.0,0.9202358722686768,6.0,2030.0,0.6540038585662842,0.16737733781337738,0.3009737730026245,0.5,139,adamW
143,414,142,0.64,9,8668,0.0000000084,0.0029,246.0,85.0,1.0,9.0,5166.0,0.9899437427520752,0.6302035450935364,0.30189529061317444,0.5,126,adamW
92,330,113,0.54,7,8124,0.0000022,0.019,198.0,48.0,0.9166645407676697,7.0,4874.0,0.9897233843803406,0.5999061465263367,0.30202406644821167,0.5,120,adamW
138,122,146,0.92,11,4240,0.00000015,0.0000000012,61.0,97.0,0.7913583517074585,11.0,2491.0,0.9900000095367432,0.08923123776912689,0.30219438672065735,0.5,192,adamW
31,3,89,0.69,7,5385,0.000000069,0.000021,2.0,87.0,0.20947761833667755,7.0,3065.0,0.887241780757904,0.3352498412132263,0.30220305919647217,0.5,206,adamW
4,271,413,0.82,11,3452,0.024,0.00013,169.0,242.0,0.6393593549728394,11.0,2021.0,0.9411312937736511,0.24059784412384033,0.30232003331184387,0.5,167,adamW
38,422,337,0.71,11,7649,0.0055,0.0000054,263.0,189.0,0.5149002075195312,11.0,4572.0,0.9900000095367432,0.6544221043586731,0.30296242237091064,0.5,124,adamW
41,363,387,0.72,6,2609,0.000000049,0.036,230.0,235.0,1.0,6.0,1538.0,0.6572656035423279,0.061018284410238266,0.30315136909484863,0.5,149,adamW
26,476,440,0.85,7,6117,0.00000019,0.00014,336.0,272.0,0.8785458207130432,6.0,3676.0,0.9900000095367432,0.475551575422287,0.3031606674194336,0.5,114,adamW
97,35,152,0.92,6,5799,0.78,0.000063,34.0,102.0,0.5581058263778687,6.0,3314.0,0.8887220621109009,0.2999853193759918,0.3032948970794678,0.5,235,adamW
189,259,83,0.3,6,8031,0.0011,0.00030,159.0,73.0,0.86075758934021,6.0,4713.0,0.9900000095367432,0.5851965546607971,0.3033352196216583,0.5,175,adamW
191,116,471,0.18,9,7895,0.000018,0.0000000014,67.0,288.0,0.9825975894927979,8.0,4775.0,0.9900000095367432,0.42716801166534424,0.30348894000053406,0.5,104,adamW
150,335,259,0.022,9,4093,0.000000023,0.4,231.0,157.0,0.3310965895652771,8.0,2445.0,0.9685367345809937,0.35853707790374756,0.3036355972290039,0.5,126,adamW
130,467,23,0.89,11,7451,0.00035,0.0000000087,297.0,19.0,0.554811418056488,11.0,4413.0,0.9900000095367432,0.6204234957695007,0.3039439618587494,0.5,141,adamW
98,447,196,0.95,6,2923,0.00000059,0.0000021,273.0,138.0,0.9310206770896912,6.0,1695.0,0.605740487575531,0.09423615783452988,0.3040495216846466,0.5,183,adamW
148,124,461,0.22,11,8443,0.048,0.000000043,59.0,271.0,0.9331308603286743,10.0,5072.0,0.9900000095367432,0.31624579429626465,0.3042004108428955,0.5,118,adamW
58,378,464,0.13,10,5400,0.039,0.00000013,222.0,279.0,0.6347695589065552,10.0,3177.0,0.9900000095367432,0.490992933511734,0.3043660521507263,0.5,149,adamW
141,197,283,0.016,10,3919,0.0000049,0.0000080,110.0,180.0,0.25797325372695923,10.0,2340.0,0.9668214917182922,0.2469625622034073,0.30463799834251404,0.5,130,adamW
2,486,406,0.62,10,3847,0.014,0.0011,283.0,247.0,0.385270893573761,10.0,2275.0,0.7737836241722107,0.2814965844154358,0.3046637773513794,0.5,163,adamW
62,107,135,0.67,8,6325,0.0000000038,0.0000000089,80.0,65.0,0.8323098421096802,7.0,3763.0,0.9900000095367432,0.3576131761074066,0.3046666979789734,0.5,141,adamW
109,28,18,0.8,8,3891,0.00057,0.85,28.0,18.0,0.009999999776482582,7.0,2267.0,0.9284383058547974,0.26225927472114563,0.3046775460243225,0.5,232,adamW
29,25,374,0.74,8,5943,0.00025,0.13,23.0,240.0,0.6123864054679871,8.0,3524.0,0.9027242064476013,0.24300193786621094,0.30568385124206543,0.5,138,adamW
140,440,161,0.57,11,6576,0.000000057,0.0000000037,294.0,101.0,0.4474661648273468,10.0,3906.0,0.9711380004882812,0.6177119016647339,0.30572113394737244,0.5,131,adamW
70,478,193,0.37,8,5184,0.0025,0.00033,322.0,120.0,0.9425880908966064,8.0,2969.0,0.9898021221160889,0.3939439058303833,0.30619627237319946,0.5,228,adamW
5,80,186,0.81,8,4939,0.019,0.0038,69.0,94.0,0.6996400952339172,8.0,2900.0,0.8784843683242798,0.2656039297580719,0.3062845468521118,0.5,203,adamW
25,239,200,0.87,6,7405,0.00018,0.0000033,137.0,103.0,0.9083148241043091,6.0,4357.0,0.9900000095367432,0.5004474520683289,0.3062909245491028,0.5,164,adamW
113,484,312,0.27,10,7948,0.00045,0.0000011,276.0,178.0,1.0,10.0,4751.0,0.9851106405258179,0.6047067642211914,0.30629390478134155,0.5,131,adamW
65,462,127,0.89,10,6861,0.00000010,0.00037,309.0,80.0,0.4666041433811188,10.0,4061.0,0.9900000095367432,0.6190870404243469,0.3063088059425354,0.5,142,adamW
110,211,46,0.14,8,7207,0.00013,0.000000021,111.0,45.0,0.8293234705924988,8.0,4253.0,0.9900000095367432,0.48570141196250916,0.30697473883628845,0.5,158,adamW
43,398,204,0.25,9,4007,0.00086,0.0000000013,273.0,116.0,0.549277663230896,9.0,2374.0,0.8266460299491882,0.34423449635505676,0.30699384212493896,0.5,153,adamW
57,299,325,0.80,11,3611,0.00092,0.0000014,197.0,222.0,0.46150076389312744,11.0,2167.0,0.8913381099700928,0.2584506571292877,0.307364284992218,0.5,121,adamW
24,310,115,0.93,7,3424,0.0000028,0.000042,200.0,113.0,0.24472878873348236,7.0,2052.0,0.8709278106689453,0.22692421078681946,0.30770188570022583,0.5,125,adamW
60,145,402,0.99,11,598,0.0000000014,0.000000084,137.0,227.0,0.8227536082267761,8.0,395.0,9.999999717180685e-10,0.2930651605129242,0.3078010678291321,0.5,193,adamW
136,429,220,0.11,10,7805,0.0000099,0.00016,248.0,125.0,1.0,10.0,4686.0,0.9482725262641907,0.5696390271186829,0.3080216348171234,0.5,120,adamW
157,427,122,0.69,11,5260,0.26,0.046,255.0,80.0,0.18793319165706635,11.0,3170.0,0.48018938302993774,0.4044678807258606,0.30830296874046326,0.5,110,adamW
118,357,33,0.50,7,2738,0.000093,0.00000059,246.0,33.0,0.8658592700958252,6.0,1574.0,0.7002671957015991,0.11032598465681076,0.3083670139312744,0.5,201,adamW
14,337,210,0.51,6,2815,0.000035,0.00010,231.0,139.0,0.9809766411781311,6.0,1667.0,0.8502614498138428,0.09575943648815155,0.3092620074748993,0.5,150,adamW
121,310,330,0.9,9,7591,0.0058,0.000054,192.0,179.0,0.9922164678573608,9.0,4393.0,0.9888917207717896,0.5407112836837769,0.3097684979438782,0.5,208,adamW
122,496,450,0.74,11,4806,0.00000091,0.000000039,295.0,253.0,0.30762848258018494,11.0,2888.0,0.9877956509590149,0.34812402725219727,0.3097890019416809,0.5,117,adamW
72,328,344,0.26,10,4758,0.00000072,0.061,213.0,225.0,0.05992977321147919,10.0,2840.0,0.9900000095367432,0.3911639153957367,0.31001752614974976,0.5,142,adamW
82,181,233,0.028,10,6221,0.000002,0.00000039,82.0,132.0,0.8153796195983887,8.0,3636.0,0.9629335999488831,0.3730796277523041,0.31162703037261963,0.5,170,adamW
37,207,295,0.16,8,5534,0.000014,0.00022,106.0,174.0,0.9489083886146545,6.0,3262.0,0.9900000095367432,0.2545366883277893,0.3123949468135834,0.5,151,adamW
117,270,306,0.18,7,3585,0.21,0.0000000023,169.0,203.0,0.3517986834049225,7.0,2068.0,0.9680846929550171,0.19607798755168915,0.3126237988471985,0.5,206,adamW
53,376,164,0.61,6,2392,0.0000072,0.00092,233.0,123.0,0.8831512331962585,6.0,1414.0,0.7053231596946716,0.06659530103206635,0.3133101463317871,0.5,154,adamW
161,246,188,0.65,7,6800,0.015,0.0088,143.0,89.0,0.901165246963501,7.0,4112.0,0.9900000095367432,0.48632049560546875,0.31354010105133057,0.5,108,adamW
185,50,319,0.41,7,5964,0.000025,0.0000000019,46.0,206.0,0.27378180623054504,6.0,3508.0,0.9900000095367432,0.4228105843067169,0.31363511085510254,0.5,155,adamW
3,160,345,0.69,6,7111,0.00000039,0.0013,90.0,187.0,0.9778176546096802,6.0,4184.0,0.9900000095367432,0.3771821856498718,0.3141137957572937,0.5,165,adamW
12,432,278,0.092,8,7527,0.0000000052,0.00042,259.0,178.0,0.9994581937789917,8.0,4482.0,0.9291181564331055,0.5666249394416809,0.3141646385192871,0.5,140,adamW
171,287,64,0.62,10,7071,0.063,0.0000094,184.0,29.0,0.916926920413971,10.0,4283.0,0.8371866345405579,0.4569762945175171,0.31421351432800293,0.5,105,adamW
174,489,282,0.94,8,2140,0.028,0.0000039,301.0,173.0,1.0,7.0,1275.0,0.4737858474254608,0.0011364074889570475,0.3143562972545624,0.5,141,adamW
23,387,357,0.18,10,6622,0.0000000065,0.000019,241.0,204.0,0.9785094261169434,10.0,3943.0,0.9900000095367432,0.49966561794281006,0.3145531117916107,0.5,129,adamW
61,457,198,0.36,7,6253,0.0000084,0.0000016,298.0,145.0,0.8433876037597656,6.0,3707.0,0.9900000095367432,0.5260480046272278,0.3146089017391205,0.5,144,adamW
181,383,99,0.12,7,7701,0.0000003,0.000037,244.0,82.0,0.9361486434936523,7.0,4570.0,0.8769105672836304,0.5755455493927002,0.31465891003608704,0.5,150,adamW
15,9,174,0.95,7,3545,0.12,0.0000000063,9.0,98.0,0.3961009085178375,6.0,2061.0,0.9900000095367432,0.1815861314535141,0.314700722694397,0.5,187,adamW
127,481,243,0.58,8,7388,0.37,0.10,299.0,141.0,1.0,8.0,4396.0,0.9900000095367432,0.5922774076461792,0.31550368666648865,0.5,142,adamW
142,241,124,0.52,9,6700,0.000000028,0.067,139.0,63.0,0.8896488547325134,8.0,3983.0,0.9900000095367432,0.4380812644958496,0.31590116024017334,0.5,145,adamW
88,82,60,0.14,9,7198,0.61,0.000017,64.0,57.0,0.27708983421325684,9.0,4173.0,0.8274092674255371,0.4886179268360138,0.31592920422554016,0.5,225,adamW
68,403,436,0.55,10,5629,0.51,0.37,236.0,276.0,0.9708733558654785,10.0,3217.0,0.9900000095367432,0.39943981170654297,0.3166015148162842,0.5,196,adamW
13,221,49,0.98,8,5035,0.0000013,0.0000002,120.0,48.0,0.8350685834884644,8.0,2929.0,0.9900000095367432,0.31951823830604553,0.31675443053245544,0.5,230,adamW
87,229,248,1.,9,5052,0.0017,0.22,127.0,146.0,0.9279160499572754,8.0,2972.0,0.9900000095367432,0.31504547595977783,0.3168417513370514,0.5,163,adamW
145,64,6,0.99,8,8248,0.00063,0.000000047,64.0,6.0,0.31054937839508057,8.0,4924.0,0.738106369972229,0.5060219764709473,0.3178722858428955,0.5,134,adamW
46,264,73,0.87,8,2518,0.34,0.00017,163.0,70.0,0.9722909927368164,8.0,1497.0,0.9476286768913269,9.999999717180685e-10,0.3179081976413727,0.5,131,adamW
139,164,273,0.042,11,177,0.007,0.000017,115.0,170.0,1.0,6.0,143.0,9.999999717180685e-10,0.038887541741132736,0.31798702478408813,0.5,149,adamW
102,210,333,0.23,7,6445,0.000000011,0.0000012,110.0,178.0,0.8878083825111389,6.0,3820.0,0.9900000095367432,0.3898719847202301,0.31807616353034973,0.5,146,adamW
100,152,419,0.49,11,207,0.0014,0.094,129.0,257.0,1.0,7.0,148.0,9.999999717180685e-10,0.11467880755662918,0.3183201253414154,0.5,175,adamW
149,327,247,0.44,8,3040,0.0065,0.0018,213.0,177.0,0.5799945592880249,10.0,1827.0,0.6788655519485474,0.2262091189622879,0.31837335228919983,0.5,138,adamW
94,47,169,0.46,7,3056,0.000000073,0.000000016,46.0,99.0,0.570807158946991,7.0,1761.0,0.9081383943557739,0.07975075393915176,0.31848442554473877,0.5,213,adamW
128,349,477,0.34,9,2674,0.0000065,0.000000030,194.0,300.0,1.0,9.0,1601.0,0.6907007694244385,0.012965671718120575,0.3190663456916809,0.5,129,adamW
105,177,391,0.64,9,5330,0.000000035,0.000031,99.0,239.0,0.8472380638122559,9.0,3134.0,0.9900000095367432,0.352536678314209,0.31908947229385376,0.5,149,adamW
173,59,42,0.053,9,5236,0.00048,0.00019,58.0,40.0,0.6734424233436584,9.0,3147.0,0.6795386075973511,0.17934629321098328,0.319186806678772,0.5,117,adamW
89,367,309,0.67,6,5660,0.000000091,0.0000041,249.0,184.0,0.7207229137420654,6.0,3285.0,0.9900000095367432,0.4589225947856903,0.31951799988746643,0.5,171,adamW
106,185,4,0.16,9,2576,0.00000025,0.037,102.0,4.0,0.7043594717979431,8.0,1543.0,0.9810086488723755,9.999999717180685e-10,0.3206479251384735,0.5,129,adamW
51,401,338,0.069,9,6903,0.000010,0.81,264.0,195.0,0.8648847937583923,8.0,4034.0,0.9900000095367432,0.5528615117073059,0.32092878222465515,0.5,171,adamW
182,77,322,0.25,8,7345,0.0000000042,0.000000075,64.0,190.0,0.2293090671300888,7.0,4372.0,0.9900000095367432,0.5692379474639893,0.3212936520576477,0.5,144,adamW
194,235,44,0.23,11,7981,0.000016,0.000000024,134.0,33.0,0.009999999776482582,11.0,4750.0,0.7946720123291016,0.5435081124305725,0.3216218948364258,0.5,136,adamW
170,227,165,0.88,10,5451,0.18,0.0000014,125.0,88.0,0.9055572152137756,9.0,3294.0,0.9900000095367432,0.359607994556427,0.32203811407089233,0.5,106,adamW
192,493,179,0.43,11,3132,0.0000002,0.0000000010,293.0,106.0,0.7199047803878784,11.0,1870.0,0.7647979259490967,0.22892065346240997,0.32236599922180176,0.5,133,adamW
11,408,213,0.43,8,7267,0.0000056,0.00000033,256.0,116.0,0.9482855200767517,7.0,4198.0,0.9371167421340942,0.5398162603378296,0.32247036695480347,0.5,242,adamW
69,203,493,0.46,8,5576,0.000070,0.33,102.0,308.0,0.9790999293327332,7.0,3264.0,0.9900000095367432,0.2892049252986908,0.32287847995758057,0.5,161,adamW
153,54,250,0.32,11,658,0.000000026,0.00000053,54.0,152.0,0.954738974571228,7.0,435.0,9.999999717180685e-10,0.03211458399891853,0.3230006992816925,0.5,143,adamW
22,261,262,0.92,6,5867,0.0000000011,0.00070,157.0,156.0,0.876797080039978,6.0,3466.0,0.9900000095367432,0.3948020040988922,0.3237914741039276,0.5,152,adamW
195,57,359,0.40,7,541,0.020,0.02,57.0,214.0,0.9977326393127441,7.0,354.0,9.999999717180685e-10,0.0635480061173439,0.32554447650909424,0.5,154,adamW
54,473,119,0.78,9,9253,0.000077,0.64,286.0,78.0,1.0,9.0,5478.0,0.9728202223777771,0.7046104669570923,0.3257461488246918,0.5,138,adamW
96,346,106,0.90,7,8530,0.00000012,0.0000023,220.0,34.0,0.2528860867023468,6.0,5039.0,0.9900000095367432,0.6888401508331299,0.3258274793624878,0.5,140,adamW
34,275,495,0.39,7,6760,0.0000017,0.0000000017,170.0,289.0,1.0,6.0,3894.0,0.9900000095367432,0.426713228225708,0.3264819383621216,0.5,200,adamW
30,283,479,0.76,11,2460,0.0000000054,0.0000000031,177.0,297.0,0.8480544090270996,11.0,1434.0,0.8279892206192017,0.09085352718830109,0.3265819549560547,0.5,171,adamW
49,66,455,0.48,7,6453,0.000000019,0.000047,60.0,254.0,0.3864502012729645,7.0,3870.0,0.9900000095367432,0.4895145893096924,0.32671159505844116,0.5,118,adamW
111,36,395,0.29,11,2987,0.005,0.00000071,36.0,262.0,0.4201323390007019,9.0,1730.0,0.9900000095367432,0.031672053039073944,0.3270145356655121,0.5,197,adamW
83,295,304,0.74,10,2254,0.0021,0.000000061,179.0,227.0,1.0,10.0,1345.0,0.8373900055885315,0.00038322515320032835,0.32740867137908936,0.5,136,adamW
163,353,136,0.77,6,6379,0.012,0.000024,253.0,101.0,0.6451157927513123,6.0,3685.0,0.9900000095367432,0.5277552604675293,0.3280336558818817,0.5,204,adamW
119,336,144,0.56,8,1862,0.00073,0.0000070,236.0,90.0,0.9133506417274475,7.0,1138.0,0.6445945501327515,9.999999717180685e-10,0.3282354176044464,0.5,105,adamW
86,96,442,0.72,6,761,0.03,0.0000000026,86.0,277.0,0.8713822364807129,6.0,487.0,9.999999717180685e-10,0.449081152677536,0.328874409198761,0.5,144,adamW
