,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
98,447,196,0.95,6,2923,0.00000059,0.0000021,447.0,196.0,0.9004404544830322,6.0,2923.0,0.10968123376369476,0.33977508544921875,0.3333371579647064,0.01,253,adamax
167,12,328,0.71,8,6987,0.000000018,0.0047,12.0,328.0,0.7998294234275818,8.0,6987.0,0.05063161253929138,0.016801176592707634,0.334208607673645,0.01,152,adamax
73,73,97,0.94,11,3783,0.024,0.0000000039,73.0,97.0,0.8869575262069702,11.0,3783.0,0.14169977605342865,0.07771036773920059,0.3345816433429718,0.01,116,adamax
174,489,282,0.94,8,2140,0.028,0.0000039,489.0,282.0,0.8760562539100647,8.0,2140.0,0.08061851561069489,0.35227036476135254,0.3349848985671997,0.01,195,adamax
29,25,374,0.74,8,5943,0.00025,0.13,25.0,374.0,0.8462545871734619,8.0,5943.0,0.047979336231946945,0.028666876256465912,0.33710551261901855,0.01,164,adamax
39,231,411,0.48,9,1234,0.00000011,0.16,231.0,411.0,0.6796566843986511,9.0,1234.0,0.03215957060456276,0.2571246325969696,0.33734506368637085,0.01,123,adamax
114,460,368,0.96,9,4884,0.0000000017,0.59,460.0,368.0,0.855105996131897,9.0,4884.0,0.15772996842861176,0.7776781320571899,0.3419041335582733,0.01,137,adamax
168,459,237,0.89,10,1340,0.0000000024,0.0000000017,459.0,237.0,0.93487548828125,10.0,1340.0,0.06279001384973526,0.1169930249452591,0.3456176221370697,0.01,168,adamax
150,335,259,0.022,9,4093,0.000000023,0.4,335.0,259.0,0.009999999776482582,9.0,4093.0,0.04732169583439827,0.7171017527580261,0.34783539175987244,0.01,110,adamax
127,481,243,0.58,8,7388,0.37,0.10,481.0,243.0,1.0,8.0,7388.0,0.6904765367507935,0.7684662342071533,0.3479485511779785,0.01,301,adamax
78,320,14,0.86,10,9428,0.70,0.31,320.0,14.0,1.0,10.0,9428.0,0.891217052936554,0.7212356328964233,0.35005176067352295,0.01,158,adamax
172,113,403,0.033,6,1126,0.0000000028,0.085,113.0,403.0,0.12992070615291595,6.0,1126.0,0.0289006307721138,0.1426095813512802,0.35025814175605774,0.01,201,adamax
75,168,138,0.60,9,2212,0.0000000046,0.000014,168.0,138.0,0.705701470375061,9.0,2212.0,0.054667238146066666,0.19221830368041992,0.3505151569843292,0.01,201,adamax
138,122,146,0.92,11,4240,0.00000015,0.0000000012,122.0,146.0,0.9259389638900757,11.0,4240.0,0.0823909118771553,0.19797280430793762,0.3512227237224579,0.01,116,adamax
5,80,186,0.81,8,4939,0.019,0.0038,80.0,186.0,0.9618099331855774,8.0,4939.0,0.11397822946310043,0.1254754513502121,0.351237028837204,0.01,132,adamax
68,403,436,0.55,10,5629,0.51,0.37,403.0,436.0,0.9125242233276367,10.0,5629.0,0.41958796977996826,0.6766486763954163,0.3513990640640259,0.01,141,adamax
183,306,378,0.98,11,1804,0.00016,0.0000047,306.0,378.0,0.9704521298408508,11.0,1804.0,0.07677660137414932,0.010126790031790733,0.35314273834228516,0.01,139,adamax
159,277,155,0.26,6,994,0.0018,0.0000000043,277.0,155.0,0.46357256174087524,6.0,994.0,0.027491962537169456,0.07126519083976746,0.35343897342681885,0.01,111,adamax
53,376,164,0.61,6,2392,0.0000072,0.00092,376.0,164.0,0.7441154718399048,6.0,2392.0,0.09591368585824966,0.1635982096195221,0.354494571685791,0.01,176,adamax
118,357,33,0.50,7,2738,0.000093,0.00000059,357.0,33.0,0.7398691177368164,7.0,2738.0,0.11951889097690582,0.1716047078371048,0.3561910390853882,0.01,186,adamax
86,96,442,0.72,6,761,0.03,0.0000000026,96.0,442.0,0.6742172837257385,6.0,761.0,9.999999717180685e-10,9.999999717180685e-10,0.35624581575393677,0.01,112,adamax
48,438,385,0.96,9,854,0.00012,0.041,438.0,385.0,0.9652571678161621,9.0,854.0,0.03132278844714165,0.06420301645994186,0.356519490480423,0.01,113,adamax
24,310,115,0.93,7,3424,0.0000028,0.000042,310.0,115.0,0.8142510652542114,7.0,3424.0,0.13495869934558868,0.3330167829990387,0.3598489761352539,0.01,201,adamax
62,107,135,0.67,8,6325,0.0000000038,0.0000000089,107.0,135.0,0.979107677936554,8.0,6325.0,0.04946659132838249,0.3239864408969879,0.36125680804252625,0.01,156,adamax
27,248,489,0.73,10,1044,0.000013,0.000087,248.0,489.0,0.7518067955970764,10.0,1044.0,0.03028440847992897,0.07262653112411499,0.3628869950771332,0.01,106,adamax
188,252,425,0.86,8,58,0.000037,0.0000032,252.0,425.0,0.8294197916984558,8.0,58.0,9.999999717180685e-10,0.2662973701953888,0.36326128244400024,0.01,158,adamax
0,84,415,0.27,7,3265,0.000000021,0.00011,84.0,415.0,0.4679916799068451,7.0,3265.0,0.10511843860149384,0.31760600209236145,0.36331191658973694,0.01,201,adamax
186,267,38,0.85,7,404,0.00039,0.00000027,267.0,38.0,0.8262045979499817,7.0,404.0,9.999999717180685e-10,9.999999717180685e-10,0.36473390460014343,0.01,107,adamax
106,185,4,0.16,9,2576,0.00000025,0.037,185.0,4.0,0.26118937134742737,9.0,2576.0,0.054181866347789764,0.21970276534557343,0.36563640832901,0.01,201,adamax
119,336,144,0.56,8,1862,0.00073,0.0000070,336.0,144.0,0.626091718673706,8.0,1862.0,0.05302361771464348,0.06694705039262772,0.36828547716140747,0.01,175,adamax
165,33,73,0.089,8,829,0.0000000021,0.50,33.0,73.0,0.022695589810609818,8.0,829.0,9.999999717180685e-10,0.1426931768655777,0.3684404492378235,0.01,164,adamax
87,229,248,1.,9,5052,0.0017,0.22,229.0,248.0,0.9449424147605896,9.0,5052.0,0.12563271820545197,0.47109559178352356,0.37021201848983765,0.01,223,adamax
60,145,402,0.99,11,598,0.0000000014,0.000000084,145.0,402.0,0.9914231300354004,11.0,598.0,9.999999717180685e-10,0.061416056007146835,0.3718399405479431,0.01,104,adamax
120,136,79,0.41,6,930,0.00023,0.0019,136.0,79.0,0.40220752358436584,6.0,930.0,9.999999717180685e-10,0.00041831727139651775,0.3721126914024353,0.01,105,adamax
47,69,160,0.47,10,9915,0.000042,0.000000017,69.0,160.0,0.856623113155365,10.0,9915.0,0.09696796536445618,0.3100038766860962,0.37485164403915405,0.01,153,adamax
18,297,492,0.75,6,2771,0.15,0.0000000055,297.0,492.0,0.9688164591789246,6.0,2771.0,0.3069829046726227,9.999999717180685e-10,0.37658441066741943,0.01,136,adamax
67,102,62,0.97,6,9544,0.071,0.0000000051,102.0,62.0,1.0,6.0,9544.0,0.15457476675510406,0.4027135968208313,0.3774894177913666,0.01,201,adamax
51,401,338,0.069,9,6903,0.000010,0.81,401.0,338.0,0.009999999776482582,9.0,6903.0,0.15868732333183289,0.973583996295929,0.3791748285293579,0.01,196,adamax
83,295,304,0.74,10,2254,0.0021,0.000000061,295.0,304.0,0.9055983424186707,10.0,2254.0,0.05620251223444939,0.12054188549518585,0.38145366311073303,0.01,201,adamax
19,171,484,0.52,6,3152,0.011,0.000000020,171.0,484.0,0.5378901362419128,6.0,3152.0,0.17194761335849762,0.29658395051956177,0.3827947974205017,0.01,201,adamax
90,98,58,0.41,7,632,0.041,0.00054,98.0,58.0,0.4424258768558502,7.0,632.0,9.999999717180685e-10,9.999999717180685e-10,0.38528329133987427,0.01,121,adamax
195,57,359,0.40,7,541,0.020,0.02,57.0,359.0,0.513947069644928,7.0,541.0,9.999999717180685e-10,9.999999717180685e-10,0.38589197397232056,0.01,112,adamax
149,327,247,0.44,8,3040,0.0065,0.0018,327.0,247.0,0.6294630765914917,8.0,3040.0,0.10693038254976273,0.23699195683002472,0.38713759183883667,0.01,199,adamax
32,51,210,0.13,10,2872,0.0013,0.000012,51.0,210.0,0.31637632846832275,10.0,2872.0,0.0696740597486496,0.12764886021614075,0.3872375190258026,0.01,201,adamax
14,337,210,0.51,6,2815,0.000035,0.00010,337.0,210.0,0.6252431869506836,6.0,2815.0,0.08502308279275894,0.16651096940040588,0.38828155398368835,0.01,201,adamax
185,50,319,0.41,7,5964,0.000025,0.0000000019,50.0,319.0,0.629883885383606,7.0,5964.0,0.14482815563678741,0.24777880311012268,0.3896665871143341,0.01,157,adamax
117,270,306,0.18,7,3585,0.21,0.0000000023,270.0,306.0,0.3867308497428894,7.0,3585.0,0.3936876058578491,0.2875445783138275,0.39019232988357544,0.01,148,adamax
153,54,250,0.32,11,658,0.000000026,0.00000053,54.0,250.0,0.40656232833862305,11.0,658.0,9.999999717180685e-10,9.999999717180685e-10,0.3907260298728943,0.01,112,adamax
157,427,122,0.69,11,5260,0.26,0.046,427.0,122.0,0.6391311883926392,11.0,5260.0,0.43871212005615234,0.41101324558258057,0.3950372040271759,0.01,301,adamax
17,446,69,0.5,8,3396,0.057,0.00075,446.0,69.0,0.6236332654953003,8.0,3396.0,0.14890512824058533,0.181894451379776,0.3951849341392517,0.01,158,adamax
30,283,479,0.76,11,2460,0.0000000054,0.0000000031,283.0,479.0,0.930644690990448,11.0,2460.0,0.05244067683815956,9.999999717180685e-10,0.39549610018730164,0.01,193,adamax
65,462,127,0.89,10,6861,0.00000010,0.00037,462.0,127.0,0.8183180093765259,10.0,6861.0,0.07725406438112259,0.5602127909660339,0.39598774909973145,0.01,301,adamax
41,363,387,0.72,6,2609,0.000000049,0.036,363.0,387.0,0.8947246074676514,6.0,2609.0,0.059418678283691406,0.17308409512043,0.4007771909236908,0.01,201,adamax
43,398,204,0.25,9,4007,0.00086,0.0000000013,398.0,204.0,0.48590826988220215,9.0,4007.0,0.13171587884426117,0.3142348527908325,0.40612736344337463,0.01,201,adamax
4,271,413,0.82,11,3452,0.024,0.00013,271.0,413.0,1.0,11.0,3452.0,0.15367887914180756,0.007919696159660816,0.4082720875740051,0.01,165,adamax
192,493,179,0.43,11,3132,0.0000002,0.0000000010,493.0,179.0,0.49471941590309143,11.0,3132.0,0.05183495581150055,0.24022714793682098,0.41013774275779724,0.01,201,adamax
2,486,406,0.62,10,3847,0.014,0.0011,486.0,406.0,0.7357048988342285,10.0,3847.0,0.16711750626564026,0.19845403730869293,0.41085654497146606,0.01,138,adamax
16,491,459,0.24,6,258,0.00000014,0.072,491.0,459.0,0.6327628493309021,6.0,258.0,9.999999717180685e-10,9.999999717180685e-10,0.41089683771133423,0.01,153,adamax
179,63,315,0.63,8,9662,0.0028,0.024,63.0,315.0,0.9761731028556824,8.0,9662.0,0.1837596744298935,0.15011996030807495,0.4112400710582733,0.01,201,adamax
88,82,60,0.14,9,7198,0.61,0.000017,82.0,60.0,0.4242708683013916,9.0,7198.0,0.7523170709609985,0.32663077116012573,0.4117332100868225,0.01,201,adamax
163,353,136,0.77,6,6379,0.012,0.000024,353.0,136.0,0.9820852279663086,6.0,6379.0,0.07393199950456619,0.5180073380470276,0.41213804483413696,0.01,201,adamax
184,179,109,0.68,6,4167,0.00014,0.012,179.0,109.0,0.45356667041778564,6.0,4167.0,0.07839428633451462,0.21958249807357788,0.4124223589897156,0.01,201,adamax
125,189,486,0.83,11,3670,0.000000015,0.000000053,189.0,486.0,0.6963784098625183,11.0,3670.0,0.06870456784963608,0.17495624721050262,0.4172172546386719,0.01,201,adamax
95,113,100,0.61,10,9185,0.095,0.0043,113.0,100.0,1.0,10.0,9185.0,0.18562927842140198,0.1946985423564911,0.4211316406726837,0.01,139,adamax
70,478,193,0.37,8,5184,0.0025,0.00033,478.0,193.0,0.4953514337539673,8.0,5184.0,0.16592106223106384,0.4229240417480469,0.421392023563385,0.01,301,adamax
28,118,399,0.010,10,4984,0.00005,0.00061,118.0,399.0,0.3809402287006378,10.0,4984.0,0.17556023597717285,0.26290005445480347,0.42150044441223145,0.01,201,adamax
96,346,106,0.90,7,8530,0.00000012,0.0000023,346.0,106.0,0.9445745944976807,7.0,8530.0,0.08334745466709137,0.5158784985542297,0.4239933490753174,0.01,201,adamax
126,289,150,0.76,10,4331,0.00019,0.0061,289.0,150.0,0.8797730803489685,10.0,4331.0,0.069963738322258,0.27791231870651245,0.42776167392730713,0.01,182,adamax
123,38,286,0.060,11,495,0.0038,0.027,38.0,286.0,0.3766583502292633,11.0,495.0,0.0007883385987952352,9.999999717180685e-10,0.43175339698791504,0.01,109,adamax
74,203,408,0.68,8,4481,0.0000000098,0.0033,203.0,408.0,0.5995142459869385,8.0,4481.0,0.11309889703989029,0.3429603576660156,0.4324648082256317,0.01,201,adamax
92,330,113,0.54,7,8124,0.0000022,0.019,330.0,113.0,0.9342613220214844,7.0,8124.0,0.0751800388097763,0.48254334926605225,0.43446874618530273,0.01,201,adamax
170,227,165,0.88,10,5451,0.18,0.0000014,227.0,165.0,0.89228755235672,10.0,5451.0,0.13095512986183167,0.2323896735906601,0.43477118015289307,0.01,132,adamax
57,299,325,0.80,11,3611,0.00092,0.0000014,299.0,325.0,0.9259240627288818,11.0,3611.0,0.08111090213060379,0.06322558224201202,0.43864133954048157,0.01,201,adamax
112,451,8,0.16,11,385,0.000000078,0.00051,451.0,8.0,0.3293056786060333,11.0,385.0,0.0036541472654789686,9.999999717180685e-10,0.44049298763275146,0.01,119,adamax
128,349,477,0.34,9,2674,0.0000065,0.000000030,349.0,477.0,0.15647105872631073,9.0,2674.0,0.09249608218669891,9.999999717180685e-10,0.4415493607521057,0.01,201,adamax
116,149,382,0.096,10,5805,0.26,0.0000018,149.0,382.0,0.3901934325695038,10.0,5805.0,0.4893471598625183,0.2899167537689209,0.4426323473453522,0.01,144,adamax
142,241,124,0.52,9,6700,0.000000028,0.067,241.0,124.0,0.8262969851493835,9.0,6700.0,0.04929964244365692,0.40839076042175293,0.44377613067626953,0.01,173,adamax
124,419,223,0.59,7,4599,0.00000055,0.00023,419.0,223.0,0.6592565774917603,7.0,4599.0,0.17081047594547272,0.31693556904792786,0.4451650083065033,0.01,201,adamax
69,203,493,0.46,8,5576,0.000070,0.33,203.0,493.0,0.7385058999061584,8.0,5576.0,0.12040816247463226,0.6571967601776123,0.4473944902420044,0.01,187,adamax
100,152,419,0.49,11,207,0.0014,0.094,152.0,419.0,0.657784104347229,11.0,207.0,9.999999717180685e-10,0.07802639156579971,0.4526919424533844,0.01,118,adamax
20,321,128,0.35,9,6071,0.0000011,0.0000000069,321.0,128.0,0.7645770311355591,9.0,6071.0,0.05681168660521507,0.39703574776649475,0.4535483419895172,0.01,201,adamax
143,414,142,0.64,9,8668,0.0000000084,0.0029,414.0,142.0,0.8838219046592712,9.0,8668.0,0.11240757256746292,0.5094298720359802,0.45357024669647217,0.01,201,adamax
80,127,181,0.081,9,319,0.59,0.00000020,127.0,181.0,0.39503347873687744,9.0,319.0,0.0034501554910093546,9.999999717180685e-10,0.45533227920532227,0.01,200,adamax
176,218,372,0.46,11,4295,0.00000036,0.0024,218.0,372.0,0.4523147642612457,11.0,4295.0,0.07058528065681458,0.20337015390396118,0.45578622817993164,0.01,201,adamax
7,87,475,0.57,11,5111,0.00000067,0.000000098,87.0,475.0,0.6550875902175903,11.0,5111.0,0.05304887890815735,0.1056179478764534,0.45681095123291016,0.01,201,adamax
122,496,450,0.74,11,4806,0.00000091,0.000000039,496.0,450.0,0.9226942658424377,11.0,4806.0,0.13620758056640625,0.2709338665008545,0.45691514015197754,0.01,201,adamax
171,287,64,0.62,10,7071,0.063,0.0000094,287.0,64.0,0.47238942980766296,10.0,7071.0,0.16700193285942078,0.3507644832134247,0.45781415700912476,0.01,201,adamax
161,246,188,0.65,7,6800,0.015,0.0088,246.0,188.0,0.9486159086227417,7.0,6800.0,0.2067430168390274,0.42056283354759216,0.4591634273529053,0.01,201,adamax
72,328,344,0.26,10,4758,0.00000072,0.061,328.0,344.0,0.32115527987480164,10.0,4758.0,0.15288200974464417,0.265383780002594,0.4607677161693573,0.01,157,adamax
89,367,309,0.67,6,5660,0.000000091,0.0000041,367.0,309.0,0.9609376788139343,6.0,5660.0,0.18660108745098114,0.487079918384552,0.46187907457351685,0.01,201,adamax
25,239,200,0.87,6,7405,0.00018,0.0000033,239.0,200.0,1.0,6.0,7405.0,0.062012095004320145,0.32295307517051697,0.4725662171840668,0.01,148,adamax
63,108,389,0.19,6,6186,0.0000000013,0.00000034,108.0,389.0,0.6696583032608032,6.0,6186.0,0.0799407958984375,0.3116956949234009,0.48730623722076416,0.01,267,adamax
139,164,273,0.042,11,177,0.007,0.000017,164.0,273.0,0.34805819392204285,11.0,177.0,9.999999717180685e-10,9.999999717180685e-10,0.4932236969470978,0.01,160,adamax
58,378,464,0.13,10,5400,0.039,0.00000013,378.0,464.0,0.2309190332889557,10.0,5400.0,0.22807349264621735,0.3192388713359833,0.5000736713409424,0.01,152,adamax
146,139,428,0.22,6,6535,0.0000024,0.00026,139.0,428.0,0.6167187690734863,6.0,6535.0,0.12288010120391846,0.38184458017349243,0.5018527507781982,0.01,201,adamax
22,261,262,0.92,6,5867,0.0000000011,0.00070,261.0,262.0,1.0,6.0,5867.0,0.08733126521110535,0.2899993062019348,0.5020300149917603,0.01,201,adamax
105,177,391,0.64,9,5330,0.000000035,0.000031,177.0,391.0,0.7304694652557373,9.0,5330.0,0.0634598433971405,0.18666602671146393,0.5053719878196716,0.01,138,adamax
66,237,76,0.61,10,8815,0.0000036,0.0011,237.0,76.0,0.6054569482803345,10.0,8815.0,0.15896004438400269,0.3444339632987976,0.5055055022239685,0.01,201,adamax
76,281,432,0.59,9,4640,0.0000034,0.000071,281.0,432.0,0.5156158804893494,9.0,4640.0,0.090324766933918,0.25606051087379456,0.5061171054840088,0.01,199,adamax
56,146,447,0.80,9,8727,0.0089,0.00000028,146.0,447.0,1.0,9.0,8727.0,0.27024519443511963,0.180505633354187,0.5101466178894043,0.01,195,adamax
187,132,225,0.66,10,8571,0.016,0.0072,132.0,225.0,0.8565150499343872,10.0,8571.0,0.12240561842918396,0.20412515103816986,0.5109392404556274,0.01,166,adamax
169,155,365,0.54,11,7680,0.0045,0.00000014,155.0,365.0,0.6561819314956665,11.0,7680.0,0.15718579292297363,0.20185256004333496,0.5263888835906982,0.01,138,adamax
77,387,32,0.53,6,9,0.000021,0.0000000076,387.0,32.0,0.5707281827926636,6.0,9.0,9.999999717180685e-10,9.999999717180685e-10,0.5291656851768494,0.01,109,adamax
3,160,345,0.69,6,7111,0.00000039,0.0013,160.0,345.0,0.9463099241256714,6.0,7111.0,0.06721895933151245,0.23290680348873138,0.5299794673919678,0.01,150,adamax
50,392,301,0.49,6,9321,0.00066,0.45,392.0,301.0,0.9532204270362854,6.0,9321.0,0.16417406499385834,0.6907184720039368,0.5317180752754211,0.01,104,adamax
81,254,363,0.85,10,9733,0.055,0.000026,254.0,363.0,0.9888521432876587,10.0,9733.0,0.3194577693939209,0.3592848777770996,0.5337254405021667,0.01,201,adamax
6,224,218,0.51,9,8359,0.000000043,0.0000000024,224.0,218.0,0.8374993205070496,9.0,8359.0,0.06703168898820877,0.358167827129364,0.5477691888809204,0.01,201,adamax
64,498,272,0.83,11,6706,0.000000057,0.014,498.0,272.0,0.7480815649032593,11.0,6706.0,0.13377152383327484,0.3993939757347107,0.5529624819755554,0.01,201,adamax
26,476,440,0.85,7,6117,0.00000019,0.00014,476.0,440.0,0.9203653931617737,7.0,6117.0,0.18510286509990692,0.3286202847957611,0.5604851841926575,0.01,201,adamax
121,310,330,0.9,9,7591,0.0058,0.000054,310.0,330.0,0.9381769895553589,9.0,7591.0,0.20137593150138855,0.2824038863182068,0.5609121918678284,0.01,201,adamax
160,160,290,0.70,8,9791,0.000083,0.0021,160.0,290.0,0.8842788338661194,8.0,9791.0,0.07061203569173813,0.3914417028427124,0.5644508600234985,0.01,183,adamax
