,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
120,136,79,0.41,6,930,0.00023,0.0019,136.0,79.0,0.6843082308769226,6.0,930.0,0.20387233793735504,9.999999717180685e-10,0.3429361581802368,0.1,121,adam
51,401,338,0.069,9,6903,0.000010,0.81,401.0,338.0,1.0,9.0,6903.0,0.608205258846283,0.7254806756973267,0.3468701243400574,0.1,163,adam
188,252,425,0.86,8,58,0.000037,0.0000032,252.0,425.0,0.9971967935562134,8.0,58.0,9.999999717180685e-10,0.30560341477394104,0.34691157937049866,0.1,109,adam
189,259,83,0.3,6,8031,0.0011,0.00030,259.0,83.0,1.0,6.0,8031.0,0.14841461181640625,0.7620570659637451,0.34701788425445557,0.1,120,adam
56,146,447,0.80,9,8727,0.0089,0.00000028,146.0,447.0,1.0,9.0,8727.0,0.9900000095367432,0.7360997200012207,0.3474211096763611,0.1,149,adam
19,171,484,0.52,6,3152,0.011,0.000000020,171.0,484.0,0.7898706793785095,6.0,3152.0,0.5730740427970886,0.45817169547080994,0.34755468368530273,0.1,115,adam
64,498,272,0.83,11,6706,0.000000057,0.014,498.0,272.0,1.0,11.0,6706.0,0.6371368765830994,0.7526684403419495,0.34777677059173584,0.1,153,adam
92,330,113,0.54,7,8124,0.0000022,0.019,330.0,113.0,0.009999999776482582,7.0,8124.0,0.5666056871414185,0.887035608291626,0.34781521558761597,0.1,135,adam
187,132,225,0.66,10,8571,0.016,0.0072,132.0,225.0,0.9970062971115112,10.0,8571.0,0.7321112751960754,0.5751018524169922,0.3485731780529022,0.1,119,adam
71,277,438,0.53,8,9613,0.0000000016,0.0035,277.0,438.0,1.0,8.0,9613.0,0.9900000095367432,0.9553263187408447,0.34916988015174866,0.1,115,adam
152,392,132,0.31,9,8965,0.0082,0.000000025,392.0,132.0,0.7648628354072571,9.0,8965.0,0.564504861831665,0.8994811773300171,0.3512365520000458,0.1,120,adam
37,207,295,0.16,8,5534,0.000014,0.00022,207.0,295.0,0.6560639142990112,8.0,5534.0,0.6749747395515442,0.5878039598464966,0.3515472710132599,0.1,138,adam
68,403,436,0.55,10,5629,0.51,0.37,403.0,436.0,0.765073835849762,10.0,5629.0,0.3191281259059906,0.7228391766548157,0.35226213932037354,0.1,126,adam
81,254,363,0.85,10,9733,0.055,0.000026,254.0,363.0,1.0,10.0,9733.0,0.9900000095367432,0.9250363707542419,0.3524218797683716,0.1,147,adam
90,98,58,0.41,7,632,0.041,0.00054,98.0,58.0,0.8340760469436646,7.0,632.0,9.999999717180685e-10,9.999999717180685e-10,0.3531993329524994,0.1,135,adam
140,440,161,0.57,11,6576,0.000000057,0.0000000037,440.0,161.0,0.38688766956329346,11.0,6576.0,0.5474970936775208,0.779435932636261,0.3548462688922882,0.1,117,adam
23,387,357,0.18,10,6622,0.0000000065,0.000019,387.0,357.0,1.0,10.0,6622.0,0.6556539535522461,0.6849404573440552,0.35518625378608704,0.1,148,adam
116,149,382,0.096,10,5805,0.26,0.0000018,149.0,382.0,0.6536645293235779,10.0,5805.0,0.33565476536750793,0.5409159660339355,0.3559049963951111,0.1,136,adam
172,113,403,0.033,6,1126,0.0000000028,0.085,113.0,403.0,0.7253240346908569,6.0,1126.0,0.6178802251815796,9.999999717180685e-10,0.3569476902484894,0.1,132,adam
193,130,454,0.33,6,3706,0.000000012,0.0081,130.0,454.0,1.0,6.0,3706.0,0.30373334884643555,0.4972984790802002,0.35815533995628357,0.1,122,adam
40,444,172,0.38,6,9237,0.010,0.00000018,444.0,172.0,0.009999999776482582,6.0,9237.0,0.48354601860046387,0.9445987343788147,0.35834938287734985,0.1,154,adam
148,124,461,0.22,11,8443,0.048,0.000000043,124.0,461.0,0.8341035842895508,11.0,8443.0,0.702098548412323,0.634727954864502,0.36008918285369873,0.1,136,adam
93,191,254,0.17,9,9957,0.000054,0.0067,191.0,254.0,0.9110074043273926,9.0,9957.0,0.7418845891952515,0.7754881978034973,0.3605944514274597,0.1,162,adam
186,267,38,0.85,7,404,0.00039,0.00000027,267.0,38.0,0.8258264064788818,7.0,404.0,9.999999717180685e-10,9.999999717180685e-10,0.36459845304489136,0.1,128,adam
99,155,466,0.35,11,9462,0.000020,0.00000049,155.0,466.0,0.8323532938957214,11.0,9462.0,0.6851183176040649,0.72224360704422,0.37364575266838074,0.1,118,adam
156,367,433,0.37,11,8929,0.0033,0.24,367.0,433.0,0.943051278591156,11.0,8929.0,0.6507304310798645,0.9092854261398315,0.3741161823272705,0.1,121,adam
85,21,241,0.44,8,1351,0.0036,0.00080,21.0,241.0,0.009999999776482582,8.0,1351.0,0.4369869828224182,9.999999717180685e-10,0.3748432397842407,0.1,119,adam
153,54,250,0.32,11,658,0.000000026,0.00000053,54.0,250.0,0.691014289855957,11.0,658.0,9.999999717180685e-10,9.999999717180685e-10,0.375840961933136,0.1,119,adam
34,275,495,0.39,7,6760,0.0000017,0.0000000017,275.0,495.0,0.009999999776482582,7.0,6760.0,0.7110334038734436,0.910052478313446,0.37861359119415283,0.1,165,adam
7,87,475,0.57,11,5111,0.00000067,0.000000098,87.0,475.0,1.0,11.0,5111.0,0.5542328953742981,0.597486138343811,0.3833995759487152,0.1,111,adam
195,57,359,0.40,7,541,0.020,0.02,57.0,359.0,0.5494449734687805,7.0,541.0,9.999999717180685e-10,9.999999717180685e-10,0.3865901827812195,0.1,114,adam
160,160,290,0.70,8,9791,0.000083,0.0021,160.0,290.0,0.6159006953239441,8.0,9791.0,0.26814407110214233,0.9372527003288269,0.3871856927871704,0.1,117,adam
146,139,428,0.22,6,6535,0.0000024,0.00026,139.0,428.0,1.0,6.0,6535.0,0.9763145446777344,0.24909554421901703,0.3895145654678345,0.1,114,adam
131,134,353,0.071,6,8895,0.000000033,0.00000098,134.0,353.0,0.3890872299671173,6.0,8895.0,0.48670291900634766,0.9019116759300232,0.38996636867523193,0.1,123,adam
162,27,468,0.65,6,9378,0.000059,0.000000033,27.0,468.0,0.6402064561843872,6.0,9378.0,0.445376455783844,0.8473041653633118,0.39096522331237793,0.1,123,adam
165,33,73,0.089,8,829,0.0000000021,0.50,33.0,73.0,0.29200470447540283,8.0,829.0,0.09107339382171631,9.999999717180685e-10,0.39250651001930237,0.1,107,adam
134,167,499,0.42,6,4508,0.00000077,0.00000080,167.0,499.0,1.0,6.0,4508.0,0.41416338086128235,0.3545721471309662,0.3940735161304474,0.1,108,adam
112,451,8,0.16,11,385,0.000000078,0.00051,451.0,8.0,0.829119861125946,11.0,385.0,9.999999717180685e-10,0.02837127260863781,0.4098987579345703,0.1,210,adam
80,127,181,0.081,9,319,0.59,0.00000020,127.0,181.0,0.7177753448486328,9.0,319.0,9.999999717180685e-10,9.999999717180685e-10,0.415863960981369,0.1,140,adam
22,261,262,0.92,6,5867,0.0000000011,0.00070,261.0,262.0,1.0,6.0,5867.0,0.5172519683837891,0.9830954670906067,0.42200756072998047,0.1,116,adam
123,38,286,0.060,11,495,0.0038,0.027,38.0,286.0,0.39625218510627747,11.0,495.0,9.999999717180685e-10,9.999999717180685e-10,0.427365243434906,0.1,134,adam
191,116,471,0.18,9,7895,0.000018,0.0000000014,116.0,471.0,1.0,9.0,7895.0,0.5467121005058289,0.9629356861114502,0.4372294843196869,0.1,128,adam
100,152,419,0.49,11,207,0.0014,0.094,152.0,419.0,0.6584335565567017,11.0,207.0,9.999999717180685e-10,0.07879513502120972,0.45288941264152527,0.1,115,adam
139,164,273,0.042,11,177,0.007,0.000017,164.0,273.0,0.6294368505477905,11.0,177.0,9.999999717180685e-10,0.0028758824337273836,0.48185989260673523,0.1,121,adam
77,387,32,0.53,6,9,0.000021,0.0000000076,387.0,32.0,0.5654435753822327,6.0,9.0,9.999999717180685e-10,9.999999717180685e-10,0.5296840667724609,0.1,127,adam
21,424,377,0.72,9,8758,0.00000028,0.00000015,424.0,377.0,0.7471437454223633,9.0,8758.0,9.999999717180685e-10,0.19842466711997986,0.9220073223114014,0.1,225,adam
141,197,283,0.016,10,3919,0.0000049,0.0000080,197.0,283.0,0.12222345173358917,10.0,3919.0,9.999999717180685e-10,9.999999717180685e-10,0.9405556321144104,0.1,154,adam
49,66,455,0.48,7,6453,0.000000019,0.000047,66.0,455.0,0.33863815665245056,7.0,6453.0,9.999999717180685e-10,9.999999717180685e-10,0.9459022283554077,0.1,115,adam
196,41,422,0.36,9,9895,0.000046,0.0000063,41.0,422.0,0.296011745929718,9.0,9895.0,9.999999717180685e-10,0.010478747077286243,0.9671780467033386,0.1,167,adam
199,103,55,0.42,10,4673,0.0000000079,0.000000013,103.0,55.0,0.24324506521224976,10.0,4673.0,9.999999717180685e-10,9.999999717180685e-10,0.9817383289337158,0.1,107,adam
