,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
147,471,81,0.77,6,4725,0.000027,0.000092,471.0,81.0,1.0,6.0,4725.0,0.9900000095367432,0.6774471402168274,0.2991107106208801,0.5,141,adamax
142,241,124,0.52,9,6700,0.000000028,0.067,241.0,124.0,1.0,8.0,6700.0,0.9900000095367432,0.7252580523490906,0.29915714263916016,0.5,143,adamax
170,227,165,0.88,10,5451,0.18,0.0000014,227.0,165.0,1.0,10.0,5450.0,0.9893983602523804,0.6151424050331116,0.29927200078964233,0.5,173,adamax
62,107,135,0.67,8,6325,0.0000000038,0.0000000089,107.0,134.0,1.0,8.0,6324.0,0.9900000095367432,0.570949375629425,0.2995469570159912,0.5,122,adamax
161,246,188,0.65,7,6800,0.015,0.0088,246.0,188.0,1.0,7.0,6800.0,0.9900000095367432,0.7717287540435791,0.2997024953365326,0.5,105,adamax
20,321,128,0.35,9,6071,0.0000011,0.0000000069,320.0,128.0,1.0,8.0,6070.0,0.9900000095367432,0.7506000995635986,0.2999449074268341,0.5,125,adamax
98,447,196,0.95,6,2923,0.00000059,0.0000021,446.0,196.0,0.3898099362850189,6.0,2922.0,0.9833261370658875,0.38966572284698486,0.30000972747802734,0.5,161,adamax
13,221,49,0.98,8,5035,0.0000013,0.0000002,220.0,49.0,1.0,8.0,5034.0,0.9900000095367432,0.6082499027252197,0.3003096580505371,0.5,107,adamax
82,181,233,0.028,10,6221,0.000002,0.00000039,181.0,233.0,1.0,10.0,6221.0,0.9900000095367432,0.6245750784873962,0.3008044958114624,0.5,105,adamax
95,113,100,0.61,10,9185,0.095,0.0043,113.0,100.0,1.0,10.0,9184.0,0.9900000095367432,0.41873669624328613,0.3009859025478363,0.5,144,adamax
94,47,169,0.46,7,3056,0.000000073,0.000000016,47.0,170.0,0.36052384972572327,7.0,3056.0,0.9900000095367432,0.34541481733322144,0.3018263578414917,0.5,159,adamax
179,63,315,0.63,8,9662,0.0028,0.024,63.0,315.0,0.831421434879303,8.0,9662.0,0.9900000095367432,0.46775421500205994,0.30183008313179016,0.5,145,adamax
150,335,259,0.022,9,4093,0.000000023,0.4,335.0,258.0,0.9269355535507202,8.0,4092.0,0.9900000095367432,0.5671054124832153,0.3023989200592041,0.5,159,adamax
32,51,210,0.13,10,2872,0.0013,0.000012,51.0,210.0,0.7121343016624451,10.0,2872.0,0.9810020923614502,0.22507303953170776,0.30250072479248047,0.5,166,adamax
176,218,372,0.46,11,4295,0.00000036,0.0024,218.0,372.0,1.0,10.0,4294.0,0.9900000095367432,0.5421645641326904,0.30251163244247437,0.5,143,adamax
43,398,204,0.25,9,4007,0.00086,0.0000000013,398.0,204.0,1.0,9.0,4007.0,0.9900000095367432,0.5073543190956116,0.30287736654281616,0.5,166,adamax
138,122,146,0.92,11,4240,0.00000015,0.0000000012,122.0,146.0,0.7654456496238708,11.0,4240.0,0.9900000095367432,0.48821789026260376,0.30335354804992676,0.5,141,adamax
75,168,138,0.60,9,2212,0.0000000046,0.000014,168.0,138.0,0.5130588412284851,10.0,2212.0,0.9755110740661621,0.27620524168014526,0.3035246729850769,0.5,107,adamax
0,84,415,0.27,7,3265,0.000000021,0.00011,84.0,415.0,1.0,7.0,3264.0,0.9699403643608093,0.04226872697472572,0.30388614535331726,0.5,106,adamax
182,77,322,0.25,8,7345,0.0000000042,0.000000075,77.0,322.0,1.0,8.0,7345.0,0.9900000095367432,0.5066671371459961,0.30441999435424805,0.5,133,adamax
149,327,247,0.44,8,3040,0.0065,0.0018,327.0,247.0,0.9096063375473022,8.0,3040.0,0.9900000095367432,0.37805333733558655,0.30473989248275757,0.5,178,adamax
190,186,299,0.66,10,4102,0.40,0.000011,186.0,299.0,1.0,10.0,4102.0,0.9900000095367432,0.5247237682342529,0.30519044399261475,0.5,133,adamax
2,486,406,0.62,10,3847,0.014,0.0011,486.0,406.0,0.9896019101142883,10.0,3846.0,0.9900000095367432,0.43682900071144104,0.30529356002807617,0.5,186,adamax
154,194,269,0.036,7,2405,0.16,0.000000063,194.0,269.0,1.0,7.0,2404.0,0.9900000095367432,0.2323361039161682,0.30573660135269165,0.5,113,adamax
110,211,46,0.14,8,7207,0.00013,0.000000021,211.0,46.0,0.9997220039367676,8.0,7207.0,0.9900000095367432,0.7302231192588806,0.3067814111709595,0.5,105,adamax
195,57,359,0.40,7,541,0.020,0.02,57.0,358.0,1.0,7.0,542.0,9.999999717180685e-10,0.25600534677505493,0.3068748712539673,0.5,134,adamax
30,283,479,0.76,11,2460,0.0000000054,0.0000000031,282.0,479.0,0.6540399193763733,11.0,2460.0,0.9900000095367432,0.311413437128067,0.30710500478744507,0.5,131,adamax
128,349,477,0.34,9,2674,0.0000065,0.000000030,348.0,476.0,0.6339213252067566,10.0,2674.0,0.9900000095367432,0.34050488471984863,0.3072579503059387,0.5,132,adamax
79,90,217,0.47,11,1986,0.0000075,0.000000036,90.0,216.0,0.9008526802062988,10.0,1986.0,0.9900000095367432,9.999999717180685e-10,0.307517945766449,0.5,110,adamax
74,203,408,0.68,8,4481,0.0000000098,0.0033,203.0,408.0,0.9228532314300537,8.0,4480.0,0.9900000095367432,0.5774282813072205,0.30756494402885437,0.5,156,adamax
118,357,33,0.50,7,2738,0.000093,0.00000059,356.0,33.0,0.4869610667228699,7.0,2738.0,0.9900000095367432,0.41828247904777527,0.3078617453575134,0.5,117,adamax
83,295,304,0.74,10,2254,0.0021,0.000000061,294.0,304.0,0.6544559001922607,10.0,2254.0,0.9900000095367432,0.27769067883491516,0.3078864812850952,0.5,111,adamax
5,80,186,0.81,8,4939,0.019,0.0038,80.0,186.0,1.0,8.0,4938.0,0.9900000095367432,0.317772775888443,0.3080325424671173,0.5,131,adamax
72,328,344,0.26,10,4758,0.00000072,0.061,328.0,344.0,0.6690076589584351,10.0,4758.0,0.9900000095367432,0.6797026991844177,0.30810344219207764,0.5,131,adamax
46,264,73,0.87,8,2518,0.34,0.00017,264.0,73.0,0.5877035856246948,8.0,2518.0,0.8998081088066101,0.3623310625553131,0.30825647711753845,0.5,168,adamax
180,7,289,0.056,9,4403,0.0000000035,0.024,7.0,289.0,0.009999999776482582,9.0,4403.0,0.9900000095367432,0.5757467150688171,0.30883273482322693,0.5,166,adamax
70,478,193,0.37,8,5184,0.0025,0.00033,478.0,193.0,0.009999999776482582,8.0,5184.0,0.9900000095367432,0.7995073199272156,0.3091033697128296,0.5,106,adamax
15,9,174,0.95,7,3545,0.12,0.0000000063,10.0,174.0,0.301520437002182,6.0,3545.0,0.9900000095367432,0.39986032247543335,0.3091075122356415,0.5,158,adamax
26,476,440,0.85,7,6117,0.00000019,0.00014,476.0,440.0,1.0,7.0,6116.0,0.9900000095367432,0.852665901184082,0.30964818596839905,0.5,107,adamax
141,197,283,0.016,10,3919,0.0000049,0.0000080,197.0,283.0,0.9713149070739746,10.0,3919.0,0.9900000095367432,0.5005804896354675,0.309805303812027,0.5,162,adamax
76,281,432,0.59,9,4640,0.0000034,0.000071,280.0,432.0,1.0,10.0,4640.0,0.9900000095367432,0.5768978595733643,0.30985891819000244,0.5,208,adamax
117,270,306,0.18,7,3585,0.21,0.0000000023,270.0,306.0,0.641944944858551,8.0,3584.0,0.9900000095367432,0.4875536262989044,0.31016409397125244,0.5,150,adamax
103,200,85,0.28,8,2345,0.31,0.0000026,200.0,85.0,0.009999999776482582,8.0,2344.0,0.6268051862716675,0.31500765681266785,0.31092697381973267,0.5,131,adamax
135,213,255,0.10,10,3956,0.000000041,0.000034,213.0,255.0,0.9890543818473816,10.0,3956.0,0.9900000095367432,0.5054852962493896,0.31105881929397583,0.5,202,adamax
24,310,115,0.93,7,3424,0.0000028,0.000042,310.0,115.0,0.014240981079638004,8.0,3424.0,0.8800046443939209,0.5348669290542603,0.3114064335823059,0.5,159,adamax
127,481,243,0.58,8,7388,0.37,0.10,481.0,243.0,1.0,8.0,7388.0,0.9761001467704773,0.9237990379333496,0.31143414974212646,0.5,123,adamax
102,210,333,0.23,7,6445,0.000000011,0.0000012,210.0,333.0,1.0,7.0,6445.0,0.9900000095367432,0.7278617024421692,0.311467707157135,0.5,108,adamax
181,383,99,0.12,7,7701,0.0000003,0.000037,383.0,99.0,1.0,8.0,7702.0,0.9850470423698425,0.8969155550003052,0.31149178743362427,0.5,105,adamax
116,149,382,0.096,10,5805,0.26,0.0000018,149.0,382.0,0.9537014961242676,10.0,5804.0,0.9900000095367432,0.5982868671417236,0.3135882019996643,0.5,145,adamax
49,66,455,0.48,7,6453,0.000000019,0.000047,66.0,455.0,1.0,7.0,6453.0,0.9900000095367432,0.49601420760154724,0.3140656352043152,0.5,140,adamax
126,289,150,0.76,10,4331,0.00019,0.0061,288.0,150.0,1.0,10.0,4330.0,0.9900000095367432,0.5743516087532043,0.31424325704574585,0.5,201,adamax
59,245,481,0.97,8,1293,0.0000012,0.00000062,245.0,481.0,1.0,8.0,1292.0,0.8198798894882202,0.03898518159985542,0.3148432970046997,0.5,107,adamax
51,401,338,0.069,9,6903,0.000010,0.81,401.0,338.0,1.0,8.0,6902.0,0.9900000095367432,0.880439043045044,0.3151889443397522,0.5,137,adamax
174,489,282,0.94,8,2140,0.028,0.0000039,488.0,282.0,0.6275955438613892,8.0,2140.0,0.6638394594192505,0.2263602912425995,0.316303014755249,0.5,129,adamax
12,432,278,0.092,8,7527,0.0000000052,0.00042,432.0,278.0,1.0,8.0,7526.0,0.9900000095367432,0.9219298958778381,0.31641989946365356,0.5,105,adamax
34,275,495,0.39,7,6760,0.0000017,0.0000000017,274.0,495.0,1.0,6.0,6760.0,0.9900000095367432,0.8511252403259277,0.3164443373680115,0.5,163,adamax
184,179,109,0.68,6,4167,0.00014,0.012,179.0,109.0,0.8875076770782471,6.0,4167.0,0.9900000095367432,0.5036119818687439,0.3167489469051361,0.5,157,adamax
192,493,179,0.43,11,3132,0.0000002,0.0000000010,494.0,179.0,0.6525121927261353,11.0,3132.0,0.9900000095367432,0.33832359313964844,0.31709572672843933,0.5,156,adamax
158,381,238,0.21,11,2041,0.0000015,0.00000042,382.0,238.0,0.9988424181938171,10.0,2040.0,0.9668986201286316,0.2177477926015854,0.31782132387161255,0.5,132,adamax
78,320,14,0.86,10,9428,0.70,0.31,320.0,14.0,0.42861247062683105,10.0,9428.0,0.26229968667030334,0.6891710758209229,0.3183167278766632,0.5,131,adamax
183,306,378,0.98,11,1804,0.00016,0.0000047,306.0,378.0,1.0,11.0,1804.0,0.9595834612846375,0.17497870326042175,0.3188135623931885,0.5,108,adamax
40,444,172,0.38,6,9237,0.010,0.00000018,444.0,172.0,1.0,6.0,9238.0,0.8692531585693359,0.9900000095367432,0.3193238377571106,0.5,117,adamax
64,498,272,0.83,11,6706,0.000000057,0.014,498.0,272.0,1.0,11.0,6706.0,0.9900000095367432,0.8352118730545044,0.31936952471733093,0.5,140,adamax
107,314,264,0.076,6,8338,0.0000000059,0.054,314.0,264.0,1.0,6.0,8338.0,0.9568483829498291,0.9311630725860596,0.31972405314445496,0.5,108,adamax
197,216,95,0.3,7,8473,0.035,0.0016,216.0,95.0,0.9809603095054626,7.0,8473.0,0.9900000095367432,0.8252311944961548,0.31996190547943115,0.5,159,adamax
193,130,454,0.33,6,3706,0.000000012,0.0081,130.0,454.0,1.0,6.0,3706.0,0.16439595818519592,0.5230728983879089,0.32006868720054626,0.5,172,adamax
3,160,345,0.69,6,7111,0.00000039,0.0013,160.0,345.0,1.0,6.0,7112.0,0.9900000095367432,0.7202305793762207,0.32018327713012695,0.5,137,adamax
1,467,351,0.57,7,8081,0.0023,0.000013,467.0,351.0,1.0,7.0,8081.0,0.9378111362457275,0.9737981557846069,0.32078540325164795,0.5,117,adamax
31,3,89,0.69,7,5385,0.000000069,0.000021,3.0,90.0,0.08117370307445526,8.0,5384.0,0.9900000095367432,0.5962119698524475,0.32156455516815186,0.5,170,adamax
86,96,442,0.72,6,761,0.03,0.0000000026,96.0,442.0,1.0,6.0,762.0,9.999999717180685e-10,0.5403881072998047,0.3217354118824005,0.5,126,adamax
8,358,92,0.28,11,1945,0.00000023,0.015,358.0,92.0,1.0,11.0,1944.0,0.985296368598938,0.22496187686920166,0.32185518741607666,0.5,112,adamax
136,429,220,0.11,10,7805,0.0000099,0.00016,428.0,220.0,1.0,10.0,7805.0,0.9900000095367432,0.8903794288635254,0.3220847249031067,0.5,142,adamax
144,44,19,0.34,7,6020,0.22,0.28,44.0,19.0,0.25154823064804077,7.0,6020.0,0.48979461193084717,0.5308149456977844,0.3224983215332031,0.5,140,adamax
69,203,493,0.46,8,5576,0.000070,0.33,203.0,493.0,1.0,8.0,5576.0,0.9900000095367432,0.6451947093009949,0.3225974142551422,0.5,140,adamax
114,460,368,0.96,9,4884,0.0000000017,0.59,460.0,368.0,0.009999999776482582,9.0,4884.0,0.9900000095367432,0.7134758234024048,0.3226887881755829,0.5,187,adamax
122,496,450,0.74,11,4806,0.00000091,0.000000039,496.0,450.0,0.7676520347595215,11.0,4806.0,0.9900000095367432,0.5758270025253296,0.32318952679634094,0.5,209,adamax
33,340,116,0.11,6,9553,0.08,0.0000056,340.0,116.0,1.0,6.0,9553.0,0.8893144726753235,0.9328169226646423,0.3232492506504059,0.5,115,adamax
133,434,176,0.12,9,2162,0.000001,0.010,434.0,176.0,0.9484729170799255,10.0,2162.0,0.9900000095367432,0.21573315560817719,0.3232956826686859,0.5,116,adamax
39,231,411,0.48,9,1234,0.00000011,0.16,230.0,410.0,1.0,10.0,1234.0,0.9230982661247253,0.026605771854519844,0.3233606517314911,0.5,106,adamax
58,378,464,0.13,10,5400,0.039,0.00000013,378.0,464.0,1.0,10.0,5400.0,0.9900000095367432,0.671766459941864,0.3237970769405365,0.5,106,adamax
113,484,312,0.27,10,7948,0.00045,0.0000011,484.0,312.0,1.0,10.0,7948.0,0.9900000095367432,0.9247083067893982,0.3239629864692688,0.5,110,adamax
146,139,428,0.22,6,6535,0.0000024,0.00026,139.0,428.0,1.0,6.0,6534.0,0.9900000095367432,0.6762993931770325,0.323993444442749,0.5,203,adamax
198,372,313,0.84,7,8197,0.00029,0.000079,372.0,313.0,1.0,7.0,8197.0,0.8958391547203064,0.9161182641983032,0.3243297338485718,0.5,127,adamax
55,16,322,0.82,8,1744,0.000011,0.0000090,16.0,322.0,0.009999999776482582,8.0,1744.0,0.9900000095367432,0.10388031601905823,0.3243506848812103,0.5,121,adamax
10,411,228,0.55,7,8638,0.0000019,0.000051,410.0,228.0,1.0,7.0,8638.0,0.9248865842819214,0.9655992388725281,0.324556440114975,0.5,120,adamax
104,301,30,0.24,9,2098,0.00000043,0.0000029,301.0,30.0,1.0,10.0,2098.0,0.9900000095367432,0.22650927305221558,0.32472288608551025,0.5,110,adamax
134,167,499,0.42,6,4508,0.00000077,0.00000080,167.0,499.0,1.0,6.0,4508.0,0.9900000095367432,0.5130401253700256,0.3247751295566559,0.5,159,adamax
28,118,399,0.010,10,4984,0.00005,0.00061,118.0,399.0,0.3534680902957916,10.0,4984.0,0.9900000095367432,0.6645410060882568,0.3248510956764221,0.5,150,adamax
23,387,357,0.18,10,6622,0.0000000065,0.000019,386.0,357.0,1.0,10.0,6622.0,0.9900000095367432,0.7997209429740906,0.3250940442085266,0.5,204,adamax
97,35,152,0.92,6,5799,0.78,0.000063,35.0,152.0,0.2423962950706482,6.0,5799.0,0.42219120264053345,0.5062479972839355,0.3252018690109253,0.5,175,adamax
85,21,241,0.44,8,1351,0.0036,0.00080,21.0,241.0,0.05430201068520546,8.0,1351.0,0.8944252133369446,0.022753119468688965,0.32534024119377136,0.5,119,adamax
68,403,436,0.55,10,5629,0.51,0.37,403.0,436.0,1.0,10.0,5628.0,0.9900000095367432,0.7112878561019897,0.3255608379840851,0.5,117,adamax
7,87,475,0.57,11,5111,0.00000067,0.000000098,87.0,476.0,0.7406659126281738,10.0,5110.0,0.9900000095367432,0.5588366389274597,0.32563233375549316,0.5,106,adamax
121,310,330,0.9,9,7591,0.0058,0.000054,310.0,330.0,1.0,9.0,7591.0,0.9900000095367432,0.8346647620201111,0.3262363076210022,0.5,121,adamax
4,271,413,0.82,11,3452,0.024,0.00013,271.0,413.0,0.009999999776482582,11.0,3452.0,0.9297854900360107,0.4649274945259094,0.3265438377857208,0.5,120,adamax
137,324,184,0.39,11,1594,0.087,0.00000023,324.0,184.0,1.0,11.0,1594.0,0.8151566386222839,0.12213976681232452,0.3270261287689209,0.5,107,adamax
60,145,402,0.99,11,598,0.0000000014,0.000000084,145.0,402.0,0.9076266884803772,11.0,598.0,9.999999717180685e-10,0.3178315758705139,0.3273583650588989,0.5,109,adamax
143,414,142,0.64,9,8668,0.0000000084,0.0029,414.0,142.0,1.0,9.0,8668.0,0.9057863354682922,0.9225174784660339,0.3277551233768463,0.5,116,adamax
38,422,337,0.71,11,7649,0.0055,0.0000054,422.0,337.0,1.0,11.0,7648.0,0.9900000095367432,0.8597896099090576,0.3278544843196869,0.5,141,adamax
6,224,218,0.51,9,8359,0.000000043,0.0000000024,224.0,218.0,1.0,9.0,8360.0,0.9900000095367432,0.7972208857536316,0.32786792516708374,0.5,153,adamax
66,237,76,0.61,10,8815,0.0000036,0.0011,237.0,76.0,1.0,10.0,8814.0,0.9399387240409851,0.7985503673553467,0.32850635051727295,0.5,147,adamax
52,291,1,0.75,11,1767,0.00010,0.077,292.0,1.0,1.0,11.0,1766.0,0.9900000095367432,0.1277216672897339,0.3289026916027069,0.5,108,adamax
155,373,11,0.32,8,9026,0.000000014,0.0000000032,373.0,11.0,1.0,8.0,9026.0,0.9232710003852844,0.9575876593589783,0.3289676904678345,0.5,105,adamax
189,259,83,0.3,6,8031,0.0011,0.00030,259.0,83.0,0.8510351181030273,6.0,8030.0,0.5817692279815674,0.731831431388855,0.3293229043483734,0.5,115,adamax
36,75,267,0.83,10,1413,0.000030,0.99,75.0,267.0,0.5976783037185669,10.0,1414.0,0.5995264649391174,9.999999717180685e-10,0.3302652835845947,0.5,141,adamax
166,142,38,0.26,10,1457,0.92,0.016,142.0,38.0,0.8876352310180664,10.0,1458.0,0.9900000095367432,9.999999717180685e-10,0.3304010033607483,0.5,120,adamax
119,336,144,0.56,8,1862,0.00073,0.0000070,336.0,144.0,1.0,8.0,1862.0,0.9900000095367432,0.04263193532824516,0.33087486028671265,0.5,123,adamax
45,344,21,0.93,9,9135,0.0000043,0.0054,344.0,21.0,0.9883396029472351,9.0,9134.0,0.7782331705093384,0.8646566271781921,0.3312346339225769,0.5,104,adamax
187,132,225,0.66,10,8571,0.016,0.0072,132.0,225.0,1.0,10.0,8570.0,0.9900000095367432,0.673002302646637,0.33197546005249023,0.5,105,adamax
115,256,192,0.19,8,3225,0.00000049,0.000000011,256.0,192.0,0.9023878574371338,8.0,3225.0,0.49490565061569214,0.44311851263046265,0.3325329124927521,0.5,149,adamax
159,277,155,0.26,6,994,0.0018,0.0000000043,277.0,155.0,0.8921986222267151,6.0,994.0,0.8038305640220642,9.999999717180685e-10,0.3326176106929779,0.5,108,adamax
19,171,484,0.52,6,3152,0.011,0.000000020,171.0,484.0,0.7896390557289124,6.0,3152.0,0.9900000095367432,0.3978430926799774,0.33290281891822815,0.5,121,adamax
132,20,422,0.6,7,1508,0.0000000012,0.18,20.0,422.0,0.07927136868238449,7.0,1508.0,0.9900000095367432,0.04404044523835182,0.3332759439945221,0.5,110,adamax
140,440,161,0.57,11,6576,0.000000057,0.0000000037,440.0,161.0,0.009999999776482582,10.0,6576.0,0.9900000095367432,0.8951054215431213,0.33364570140838623,0.5,121,adamax
108,395,207,0.91,8,1627,0.00000017,0.15,395.0,206.0,1.0,8.0,1626.0,0.9900000095367432,0.0034578347112983465,0.3346846401691437,0.5,105,adamax
27,248,489,0.73,10,1044,0.000013,0.000087,248.0,489.0,1.0,10.0,1046.0,0.8856687545776367,9.999999717180685e-10,0.334718257188797,0.5,106,adamax
152,392,132,0.31,9,8965,0.0082,0.000000025,392.0,132.0,1.0,10.0,8965.0,0.9255914092063904,0.9270610809326172,0.3347436785697937,0.5,132,adamax
50,392,301,0.49,6,9321,0.00066,0.45,392.0,301.0,1.0,6.0,9321.0,0.8296661376953125,0.9900000095367432,0.3347775340080261,0.5,106,adamax
91,415,348,0.15,7,9063,0.13,0.0027,415.0,348.0,1.0,7.0,9063.0,0.8252245187759399,0.9730222821235657,0.3356744050979614,0.5,114,adamax
151,361,393,0.21,11,8252,0.0000000031,0.011,361.0,393.0,1.0,10.0,8252.0,0.9900000095367432,0.903658926486969,0.3358091413974762,0.5,107,adamax
96,346,106,0.90,7,8530,0.00000012,0.0000023,346.0,106.0,0.009999999776482582,7.0,8530.0,0.23507922887802124,0.80119389295578,0.33632755279541016,0.5,167,adamax
130,467,23,0.89,11,7451,0.00035,0.0000000087,467.0,23.0,0.009999999776482582,11.0,7451.0,0.9900000095367432,0.8953534364700317,0.3366190791130066,0.5,141,adamax
164,315,105,0.20,9,1156,0.000000010,0.12,315.0,105.0,1.0,9.0,1156.0,0.8018288612365723,9.999999717180685e-10,0.33672407269477844,0.5,106,adamax
177,173,52,0.56,7,1082,0.0011,0.000000014,173.0,52.0,0.7045966386795044,7.0,1082.0,0.5405737161636353,0.015978824347257614,0.33757662773132324,0.5,141,adamax
171,287,64,0.62,10,7071,0.063,0.0000094,287.0,64.0,0.009999999776482582,10.0,7070.0,0.976004958152771,0.8461869359016418,0.33852261304855347,0.5,105,adamax
191,116,471,0.18,9,7895,0.000018,0.0000000014,116.0,472.0,1.0,8.0,7895.0,0.9900000095367432,0.6713899374008179,0.3387034237384796,0.5,105,adamax
