,0,1,2,3,4,5,6,loss,lr
0,445.0,295.0,1.0,7.0,7575.0,0.8097116947174072,0.9530561566352844,0.3456273376941681,0.1
1,44.0,259.0,1.0,7.0,9857.0,0.5262880921363831,0.7990309000015259,0.3255682587623596,0.1
2,447.0,289.0,1.0,7.0,3098.0,0.7418444752693176,0.5921679735183716,0.29962649941444397,0.1
3,96.0,407.0,0.9873565435409546,7.0,2273.0,0.3744233548641205,0.1931537240743637,0.26614922285079956,0.1
4,389.0,33.0,1.0,6.0,8506.0,0.739433765411377,0.9558030366897583,0.3383062183856964,0.1
5,247.0,462.0,1.0,11.0,9153.0,0.9682560563087463,1.0,0.3210306167602539,0.1
6,423.0,407.0,0.9492987394332886,10.0,805.0,0.13669954240322113,0.3788175880908966,0.22900675237178802,0.1
7,71.0,418.0,0.9841955900192261,6.0,3220.0,0.6708009839057922,0.36299756169319153,0.2971269190311432,0.1
8,435.0,155.0,1.0,8.0,252.0,9.999999717180685e-10,0.35999003052711487,0.24029286205768585,0.1
9,145.0,490.0,1.0,8.0,6316.0,0.8400192856788635,1.0,0.3319169282913208,0.1
10,303.0,362.0,1.0,8.0,8074.0,0.8375441431999207,1.0,0.3303508758544922,0.1
11,418.0,120.0,0.4871441125869751,8.0,7953.0,9.999999717180685e-10,9.999999717180685e-10,0.9462225437164307,0.1
12,346.0,494.0,0.9707876443862915,9.0,1118.0,0.32469606399536133,0.3221476972103119,0.24403181672096252,0.1
13,30.0,368.0,0.773888111114502,8.0,2029.0,0.1625635176897049,0.23897168040275574,0.23973971605300903,0.1
14,441.0,285.0,1.0,8.0,4036.0,0.7150581479072571,0.5293964743614197,0.3039202094078064,0.1
15,241.0,148.0,1.0,10.0,2958.0,0.6032139658927917,0.39492693543434143,0.2707325220108032,0.1
16,9.0,80.0,0.9394764304161072,9.0,4325.0,0.515891969203949,0.3154762089252472,0.27608510851860046,0.1
17,163.0,384.0,1.0,11.0,8663.0,0.8657225966453552,0.9202179908752441,0.32445627450942993,0.1
18,117.0,95.0,1.0,10.0,4212.0,0.6670253276824951,0.43173667788505554,0.2755710482597351,0.1
19,360.0,412.0,1.0,10.0,6449.0,1.0,0.8816120028495789,0.324407696723938,0.1
20,337.0,320.0,0.009999999776482582,6.0,4948.0,9.999999717180685e-10,0.014122871682047844,0.9437745213508606,0.1
21,22.0,481.0,0.7451310753822327,11.0,3545.0,0.17797450721263885,0.5136398077011108,0.27731430530548096,0.1
22,431.0,139.0,1.0,10.0,4141.0,0.6784387826919556,0.4760282635688782,0.29521700739860535,0.1
